sinal_i;dt;lado;preco_ordem;hora;leque;range_gatilho;ativou;entrada;saida_i;motivo;ticks;ticks_bruto;parcial;barras;R;usd;data
17215;2026-06-03 18:51:38;short;4442,93;18;421,5354754376676;193,99999999995998;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-03
17240;2026-06-03 19:33:28;short;4439,594999999999;19;389,3812320738107;218,99999999995998;True;4439,594999999999;17247;breakeven;150,0;150,0;True;7;0,5;1,5;2026-06-03
17248;2026-06-03 19:46:58;short;4438,365;19;334,1269190144885;182,99999999999272;True;4438,66;17254;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-03
17255;2026-06-03 19:59:35;short;4442,0650000000005;19;236,673975863323;158,9999999999236;True;4442,0650000000005;17258;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-03
17279;2026-06-03 20:46:22;short;4440,21;20;92,33046432373158;152,00000000004366;True;4440,21;17286;breakeven;150,0;150,0;True;7;0,5;1,5;2026-06-03
17287;2026-06-03 21:06:27;short;4439,335;21;121,15530866658446;195,00000000007276;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-03
17323;2026-06-03 22:30:19;long;4447,879999999999;22;349,2380928284547;288,0000000000109;True;4447,879999999999;17333;stop;-300,0;-300,0;False;10;-1,0;-3,0;2026-06-03
17335;2026-06-03 22:59:49;long;4443,58;22;209,58997452153199;118,0000000000291;True;4443,48;17338;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-03
17357;2026-06-04 01:05:21;short;4435,165;1;363,23362218627153;856,9999999999709;True;4435,165;17358;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-04
17407;2026-06-04 03:16:49;long;4451,425;3;677,0934453113114;325,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17412;2026-06-04 03:27:50;long;4449,07;3;506,17920107724785;314,00000000003274;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17452;2026-06-04 04:44:12;long;4461,610000000001;4;708,7897870327652;422,00000000002547;True;4461,08;17454;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-04
17459;2026-06-04 04:54:47;long;4460,785;4;538,2526413761298;309,00000000001455;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17463;2026-06-04 05:02:09;long;4464,21;5;530,806777320413;268,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17469;2026-06-04 05:13:39;long;4459,52;5;360,82654445235676;511,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17472;2026-06-04 05:18:51;long;4461,205;5;311,9125737413924;306,9999999999709;True;4461,205;17478;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-04
17539;2026-06-04 08:13:23;long;4474,389999999999;8;595,9411895639278;622,0000000000255;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17588;2026-06-04 10:07:23;short;4468,715;10;112,6306226034103;393,0000000000291;True;4468,94;17589;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-04
17595;2026-06-04 10:21:36;short;4467,505;10;207,76901663939498;417,0000000000073;True;4467,505;17602;breakeven;150,0;150,0;True;7;0,5;1,5;2026-06-04
17621;2026-06-04 11:20:14;short;4464,200000000001;11;271,258203276102;285,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17628;2026-06-04 11:31:45;short;4466,53;11;277,49416686347104;592,0000000000073;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17636;2026-06-04 11:46:48;short;4463,105;11;235,16398917954575;207,00000000006185;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17642;2026-06-04 11:59:20;short;4464,74;11;182,93380376098867;268,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17674;2026-06-04 13:02:09;long;4470,219999999999;13;239,6163702587728;303,99999999999636;True;4470,219999999999;17682;stop;-300,0;-300,0;False;8;-1,0;-3,0;2026-06-04
17683;2026-06-04 13:25:15;long;4466,139999999999;13;163,73535445845846;261,9999999999891;True;4466,139999999999;17696;alvo;600,0;600,0;True;13;2,0;6,0;2026-06-04
17771;2026-06-04 16:01:29;long;4503,795;16;753,2059320427834;711,0000000000582;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17789;2026-06-04 16:33:12;long;4504,355;16;528,5031333113693;328,99999999999636;True;4504,355;17799;alvo;600,0;600,0;True;10;2,0;6,0;2026-06-04
17803;2026-06-04 16:49:52;long;4508,975;16;595,1733169142244;376,9999999999527;True;4508,975;17806;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-04
17808;2026-06-04 16:55:18;long;4498,705;16;418,79234889001964;228,99999999999636;True;4498,705;17810;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-04
17868;2026-06-04 18:06:40;short;4470,74;18;1183,1078894702841;331,9999999999709;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17872;2026-06-04 18:12:10;short;4473,445;18;1014,2785519863537;232,99999999999272;True;4473,445;17875;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-04
17929;2026-06-04 19:52:40;long;4481,6900000000005;19;203,50097865748467;164,00000000003274;True;4481,6900000000005;17939;stop;-300,0;-300,0;False;10;-1,0;-3,0;2026-06-04
17947;2026-06-04 20:29:26;short;4477,8;20;53,387330674377154;326,0000000000218;True;4477,8;17950;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-04
17958;2026-06-04 20:53:41;short;4479,49;20;42,24946519234436;185,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17967;2026-06-04 21:17:25;short;4478,42;21;53,92361965505188;203,99999999999636;True;4478,42;17980;breakeven;150,0;150,0;True;13;0,5;1,5;2026-06-04
17984;2026-06-04 22:05:42;short;4481,35;22;35,6772611762608;209,99999999994543;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
18023;2026-06-05 01:27:03;short;4478,6849999999995;1;63,76984240450838;178,99999999999636;True;4479,22;18032;alvo;600,0;600,0;True;9;2,0;6,0;2026-06-05
18086;2026-06-05 04:06:24;short;4468,325;4;332,29478118100815;343,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18104;2026-06-05 04:33:06;short;4457,535;4;379,45430502777526;367,0000000000073;True;4458,0;18105;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18128;2026-06-05 05:15:05;short;4449,764999999999;5;660,8859114765437;168,99999999995998;True;4449,764999999999;18130;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-05
18134;2026-06-05 05:28:40;short;4452,895;5;499,5553165592355;373,0000000000473;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18164;2026-06-05 06:18:29;short;4441,49;6;609,4338129132666;485,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18176;2026-06-05 06:46:05;short;4441,360000000001;6;511,43602175643537;232,00000000006185;True;4441,360000000001;18182;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-05
18196;2026-06-05 07:44:03;short;4441,025;7;263,5542679359787;373,0000000000473;True;4441,025;18200;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-05
18294;2026-06-05 11:01:57;long;4460,45;11;728,4204358941679;365,99999999998545;True;4460,45;18295;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18301;2026-06-05 11:19:59;long;4461,92;11;585,8899346988437;311,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18339;2026-06-05 13:01:45;long;4464,17;13;315,2718400642698;192,00000000000728;True;4463,81;18348;breakeven;150,0;150,0;True;9;0,5;1,5;2026-06-05
18357;2026-06-05 14:08:30;long;4464,68;14;231,4138741685383;293,99999999996;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18360;2026-06-05 14:18:47;long;4462,58;14;181,9391863767123;189,99999999996362;True;4462,34;18362;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-05
18379;2026-06-05 15:08:19;long;4466,67;15;243,94073061694144;313,9999999999418;True;4466,67;18382;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-05
18432;2026-06-05 16:09:58;short;4417,4;16;1963,6604455782617;469,9999999999818;True;4417,4;18433;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18436;2026-06-05 16:13:11;short;4419,639999999999;16;1755,64869766431;206,00000000004002;True;4419,639999999999;18437;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18516;2026-06-05 17:20:29;short;4369,139999999999;17;1523,2511642036116;253,99999999999636;True;4369,47;18517;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18529;2026-06-05 17:30:50;short;4362,48;17;1485,861617397859;266,0000000000764;True;4362,89;18530;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18555;2026-06-05 17:52:28;short;4365,0;17;956,908678623131;478,0000000000655;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18591;2026-06-05 18:29:02;short;4352,845;18;615,0875537348838;459,00000000001455;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18594;2026-06-05 18:32:13;short;4351,950000000001;18;601,440275033201;427,99999999997453;True;4351,950000000001;18595;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18632;2026-06-05 19:15:03;short;4334,96;19;926,403798942647;500,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18643;2026-06-05 19:27:15;short;4331,8150000000005;19;916,3103911015241;407,00000000006185;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18655;2026-06-05 19:40:20;short;4331,08;19;771,1957925805109;203,99999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18669;2026-06-05 19:56:07;short;4337,795;19;328,6469469254371;225,0;True;4337,795;18670;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18710;2026-06-05 20:43:17;long;4341,870000000001;20;213,4597767014384;230,0000000000182;True;4341,36;18715;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-06-05
18718;2026-06-05 20:53:46;long;4340,885;20;147,2870230515582;302,99999999997453;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18741;2026-06-05 21:21:19;short;4328,51;21;519,6584281960895;418,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18757;2026-06-05 21:38:04;short;4324,469999999999;21;613,7200508533169;288,0000000000109;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18774;2026-06-05 21:57:36;short;4323,5599999999995;21;612,7621813294354;319,9999999999818;True;4324,13;18789;alvo;600,0;600,0;True;15;2,0;6,0;2026-06-05
18795;2026-06-05 22:22:01;short;4319,5650000000005;22;473,38454435212043;336,9999999999891;True;4319,62;18796;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18800;2026-06-05 22:27:13;short;4320,895;22;377,05861733184065;260,99999999996726;True;4321,33;18801;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18807;2026-06-05 22:34:39;short;4322,425;22;204,12656619400877;180,99999999994907;True;4322,425;18822;breakeven;150,0;150,0;True;15;0,5;1,5;2026-06-05
18849;2026-06-05 23:29:52;short;4323,764999999999;23;131,9028942269142;281,00000000004;True;4323,764999999999;18860;stop;-300,0;-300,0;False;11;-1,0;-3,0;2026-06-05
18884;2026-06-08 01:24:04;long;4325,295;1;181,45474499960983;364,9999999999636;True;4325,295;18885;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-08
18908;2026-06-08 02:08:17;long;4325,175;2;72,2191068725806;440,99999999998545;True;4325,175;18911;alvo;600,0;600,0;True;3;2,0;6,0;2026-06-08
19012;2026-06-08 04:47:44;short;4326,305;4;468,4748685638624;515,0000000000546;True;4326,305;19014;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-08
19128;2026-06-08 08:06:37;short;4314,475;8;44,785529342152586;340,99999999998545;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19158;2026-06-08 08:48:48;short;4289,675;8;1081,9260452031813;475,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19163;2026-06-08 08:53:38;short;4292,91;8;954,2748133850182;427,99999999997453;True;4292,91;19164;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19219;2026-06-08 10:01:24;short;4298,725;10;145,45380033378024;418,99999999996;True;4298,725;19222;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-08
19288;2026-06-08 11:48:04;short;4290,3150000000005;11;505,32833422985277;208,9999999999236;True;4290,56;19289;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-08
19291;2026-06-08 11:53:31;short;4289,41;11;471,7701128520275;605,9999999999491;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19296;2026-06-08 12:01:17;short;4290,26;12;453,5233655869888;343,99999999996;True;4290,26;19304;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-08
19315;2026-06-08 12:38:07;short;4292,73;12;539,3363362853961;632,0000000000618;True;4292,73;19316;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19360;2026-06-08 13:59:16;long;4300,26;13;375,2872576788832;296,00000000000364;True;4300,26;19363;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-08
19437;2026-06-08 15:54:38;long;4329,5;15;676,356594799563;473,9999999999782;True;4329,5;19439;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-08
19444;2026-06-08 16:03:34;long;4329,825;16;546,8601689437492;627,0000000000437;True;4329,825;19445;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19480;2026-06-08 16:46:52;long;4336,74;16;593,9068631339978;411,9999999999891;True;4336,74;19483;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-08
19511;2026-06-08 17:20:58;short;4322,6849999999995;17;466,22773612452875;352,99999999997453;True;4322,6849999999995;19513;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-08
19517;2026-06-08 17:28:22;short;4320,295;17;486,6300279758434;380,99999999994907;True;4320,295;19521;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-08
19527;2026-06-08 17:41:41;short;4320,02;17;428,0592636241636;361,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19538;2026-06-08 17:56:27;short;4326,16;17;181,8394018325307;352,00000000004366;True;4326,16;19540;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-08
19555;2026-06-08 18:19:20;long;4326,045;18;103,26900865484276;586,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19562;2026-06-08 18:27:50;long;4330,595;18;229,77445938849996;285,0000000000364;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19565;2026-06-08 18:31:21;long;4330,675;18;248,94366553171494;456,9999999999709;True;4330,675;19577;alvo;600,0;600,0;True;12;2,0;6,0;2026-06-08
19589;2026-06-08 19:01:48;long;4341,305;19;616,1394319379724;552,9999999999745;True;4341,305;19596;stop;-300,0;-300,0;False;7;-1,0;-3,0;2026-06-08
19604;2026-06-08 19:24:05;long;4341,014999999999;19;514,7899466483068;268,99999999996;True;4340,78;19616;breakeven;150,0;150,0;True;12;0,5;1,5;2026-06-08
19617;2026-06-08 19:42:32;long;4342,695;19;431,82082000967057;134,99999999994543;True;4342,09;19623;breakeven;150,0;150,0;True;6;0,5;1,5;2026-06-08
19633;2026-06-08 20:06:06;long;4338,844999999999;20;205,118828617924;276,9999999999527;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19671;2026-06-08 21:04:25;short;4343,360000000001;21;8,801058075914625;161,9999999999891;True;4343,360000000001;19695;alvo;600,0;600,0;True;24;2,0;6,0;2026-06-08
19701;2026-06-08 22:05:22;short;4337,03;22;106,75574956967466;223,99999999997817;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19734;2026-06-08 23:02:58;short;4327,665;23;420,1910927316021;235,00000000003638;True;4328,1;19738;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-08
19753;2026-06-09 01:29:35;short;4326,3150000000005;1;314,9470693247167;221,00000000000364;True;4326,3150000000005;19763;breakeven;150,0;150,0;True;10;0,5;1,5;2026-06-09
19779;2026-06-09 03:08:56;short;4319,855;3;526,8405309397167;289,00000000003274;True;4319,855;19782;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-09
19784;2026-06-09 03:16:44;short;4321,545;3;415,87901270149814;254,99999999992724;True;4321,545;19796;breakeven;150,0;150,0;True;12;0,5;1,5;2026-06-09
19808;2026-06-09 04:02:32;short;4321,23;4;262,4586072379316;488,0000000000109;True;4321,23;19811;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-09
19865;2026-06-09 05:39:13;long;4333,09;5;337,71149069252715;313,9999999999418;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
19872;2026-06-09 05:53:39;long;4336,95;5;407,72253642398937;423,9999999999782;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
19876;2026-06-09 06:01:49;long;4336,264999999999;6;385,97741300063717;215,00000000005457;True;4336,264999999999;19877;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-09
19879;2026-06-09 06:06:44;long;4336,085;6;341,05281058155015;903,0000000000655;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
19892;2026-06-09 06:39:22;long;4335,1;6;265,20280265385736;301,9999999999527;True;4335,1;19898;breakeven;150,0;150,0;True;6;0,5;1,5;2026-06-09
19900;2026-06-09 07:09:00;long;4336,15;7;235,11397715737985;265,99999999998545;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
19919;2026-06-09 08:08:31;short;4335,889999999999;8;102,86255554874515;269,9999999999818;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
19924;2026-06-09 08:23:20;short;4333,120000000001;8;69,87513337917335;388,0000000000109;True;4333,120000000001;19928;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-09
19989;2026-06-09 10:49:53;short;4327,36;10;456,33189600157493;292,0000000000073;True;4327,36;19999;breakeven;150,0;150,0;True;10;0,5;1,5;2026-06-09
20004;2026-06-09 11:19:15;short;4332,845;11;241,28788526440985;251,00000000002183;True;4332,845;20010;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-09
20031;2026-06-09 12:25:10;short;4334,3;12;61,05333180485104;347,99999999995634;True;4334,3;20032;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20096;2026-06-09 15:19:33;long;4341,005;15;405,0868319057372;275,0;True;4341,005;20098;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20099;2026-06-09 15:25:29;long;4338,47;15;342,01647476475046;276,0000000000218;True;4338,47;20101;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20105;2026-06-09 15:37:07;long;4338,15;15;230,12996273837416;409,99999999994543;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20115;2026-06-09 15:58:07;long;4338,035;15;235,07882094918386;302,99999999997453;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20121;2026-06-09 16:06:03;long;4340,6;16;218,57547196186715;398,0000000000473;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20126;2026-06-09 16:13:58;long;4341,235;16;228,44338973209233;190,99999999998545;True;4341,235;20128;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20164;2026-06-09 17:03:11;short;4333,965;17;174,37881794494388;443,0000000000291;True;4333,965;20165;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20191;2026-06-09 17:26:35;short;4322,655;17;792,1921910368837;235,00000000003638;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20231;2026-06-09 17:59:37;short;4299,145;17;1208,427332602787;299,0000000000691;True;4299,145;20232;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-09
20244;2026-06-09 18:11:25;short;4294,264999999999;18;922,3294896213702;626,9999999999527;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20252;2026-06-09 18:19:30;short;4293,885;18;738,3101958228508;372,99999999995634;True;4293,885;20253;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20278;2026-06-09 18:41:16;short;4275,0599999999995;18;1383,1384686907768;648,0000000000473;True;4275,0599999999995;20280;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20281;2026-06-09 18:43:53;short;4278,535;18;1201,2755778821884;305,0000000000182;True;4278,88;20283;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20285;2026-06-09 18:47:25;short;4283,78;18;914,1053452459346;318,0000000000291;True;4283,78;20290;breakeven;150,0;150,0;True;5;0,5;1,5;2026-06-09
20303;2026-06-09 19:03:12;short;4278,8150000000005;19;580,3932888198688;452,99999999997453;True;4278,8150000000005;20304;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20331;2026-06-09 19:26:03;short;4264,565;19;986,6056351177576;332,9999999999927;True;4264,565;20334;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-09
20336;2026-06-09 19:30:18;short;4263,88;19;825,0776363244768;373,9999999999782;True;4263,88;20337;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20360;2026-06-09 19:49:10;short;4249,025;19;1105,152847895988;847,0000000000255;True;4249,025;20361;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20404;2026-06-09 20:28:00;long;4264,51;20;294,494073558144;353,99999999999636;True;4264,51;20406;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20407;2026-06-09 20:30:51;long;4262,785;20;261,18946928054356;302,99999999997453;True;4262,42;20409;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-09
20417;2026-06-09 20:41:33;long;4264,245;20;250,4561296461361;127,00000000004366;True;4264,245;20421;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-09
20436;2026-06-09 21:04:26;long;4260,5;21;58,451216534831474;205,99999999994907;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20488;2026-06-09 22:08:20;long;4267,334999999999;22;172,04657961010525;221,00000000000364;True;4267,334999999999;20490;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20534;2026-06-09 23:00:18;short;4258,245;23;260,57230938131397;169,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20563;2026-06-10 01:35:08;short;4254,915;1;169,125765879744;504,99999999992724;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20612;2026-06-10 03:09:28;short;4223,014999999999;3;1154,4259777715524;673,0000000000473;True;4223,28;20616;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-10
20620;2026-06-10 03:22:03;short;4226,295;3;928,9454545833905;430,99999999994907;True;4226,295;20625;alvo;600,0;600,0;True;5;2,0;6,0;2026-06-10
20644;2026-06-10 03:56:35;short;4209,885;3;1201,2706440784314;217,00000000000728;True;4209,91;20645;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
20647;2026-06-10 04:00:07;short;4216,495000000001;4;1002,3354388442385;886,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20665;2026-06-10 04:19:07;short;4215,015;4;804,3311924191585;259,00000000001455;True;4215,015;20666;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
20680;2026-06-10 04:36:32;short;4201,13;4;733,4397310908571;315,99999999998545;True;4201,13;20681;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
20683;2026-06-10 04:40:00;short;4203,86;4;686,8282910182643;650,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20714;2026-06-10 05:26:03;short;4182,475;5;1016,909934917112;639,0000000000327;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20718;2026-06-10 05:32:07;short;4186,45;5;918,706778494834;326,0000000000218;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20743;2026-06-10 06:07:51;short;4177,4349999999995;6;827,0719051839478;618,99999999996;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20755;2026-06-10 06:29:18;short;4176,805;6;659,7200561692262;252,99999999997453;True;4177,75;20759;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-10
20808;2026-06-10 08:16:55;short;4178,17;8;260,19709446864;434,00000000001455;True;4178,17;20811;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-10
20858;2026-06-10 09:26:28;long;4211,245;9;1176,184984243264;522,9999999999563;True;4211,245;20859;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
20863;2026-06-10 09:34:15;long;4210,24;9;1032,0187103159697;264,00000000003274;True;4210,24;20867;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-10
20868;2026-06-10 09:42:37;long;4207,575;9;858,2360016020175;256,9999999999709;True;4207,575;20873;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-06-10
20932;2026-06-10 11:19:20;short;4174,96;11;1229,4529228018291;444,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20946;2026-06-10 11:38:58;short;4173,95;11;936,2422935337236;268,0000000000291;True;4174,13;20948;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-10
20949;2026-06-10 11:43:20;short;4177,385;11;789,8377676355267;410,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20955;2026-06-10 11:50:46;short;4174,615;11;721,6831735435335;252,99999999997453;True;4174,615;20958;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-10
20969;2026-06-10 12:11:57;short;4171,445;12;612,9118574751374;489,00000000003274;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20975;2026-06-10 12:20:36;short;4171,125;12;541,4807931639189;512,99999999992;True;4171,125;20976;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
20979;2026-06-10 12:27:04;short;4170,405000000001;12;504,7816470570069;352,99999999997453;True;4170,405000000001;20983;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-10
20993;2026-06-10 12:47:30;short;4171,915;12;257,02694297442576;575,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
21015;2026-06-10 13:23:44;short;4168,41;13;455,9697813967432;294,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
21049;2026-06-10 14:13:17;short;4164,799999999999;14;229,34274272292896;311,9999999999891;True;4164,799999999999;21051;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-10
21052;2026-06-10 14:17:13;short;4169,295;14;170,3380525575085;519,0000000000509;True;4169,295;21057;breakeven;150,0;150,0;True;5;0,5;1,5;2026-06-10
21063;2026-06-10 14:29:51;short;4165,0;14;201,72013360761412;300,0;True;4165,86;21065;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-10
21082;2026-06-10 14:53:23;short;4161,46;14;455,0454220654501;387,99999999991996;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
21114;2026-06-10 15:31:54;short;4162,375;15;653,4448853350113;1143,000000000029;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
