sinal_i;dt;lado;preco_ordem;hora;leque;range_gatilho;ativou;entrada;saida_i;motivo;ticks;ticks_bruto;parcial;barras;R;usd;data
30171;2026-06-25 16:39:33;long;4021,965;16;620,9574048622017;509,00000000001455;True;4021,965;30172;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-25
30299;2026-06-25 18:35:57;long;4024,545;18;466,1951369578219;463,0000000000109;True;4024,545;30310;alvo;600,0;600,0;True;11;2,0;6,0;2026-06-25
30924;2026-06-26 13:01:32;long;4047,4399999999996;13;732,63161849668;344,00000000000546;True;4047,4399999999996;30925;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-26
31035;2026-06-26 16:20:26;long;4049,66;16;118,82735657914054;888,0000000000109;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-26
31160;2026-06-26 18:36:20;long;4083,605;18;300,32373605768043;382,9999999999927;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-26
31510;2026-06-29 06:02:17;long;4066,17;6;148,07000057817277;257,9999999999927;True;4066,17;31516;breakeven;150,0;150,0;True;6;0,5;1,5;2026-06-29
31832;2026-06-29 16:00:41;long;4046,43;16;231,35565675606813;792,0000000000073;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-29
31844;2026-06-29 16:18:21;long;4047,16;16;319,30859673489067;221,99999999998;True;4047,16;31847;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-29
31866;2026-06-29 16:44:27;short;4039,4750000000004;16;155,67961554434078;257,00000000001637;True;4039,4750000000004;31868;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-29
31944;2026-06-29 18:07:07;short;4023,545;18;162,1762094055157;267,0000000000073;True;4023,545;31951;breakeven;150,0;150,0;True;7;0,5;1,5;2026-06-29
32227;2026-06-30 05:06:02;short;3969,185;5;618,2424239630564;367,0000000000073;True;3969,185;32229;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-30
32252;2026-06-30 05:42:42;short;3960,54;5;671,186115710816;418,0000000000291;True;3960,54;32253;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-30
32596;2026-06-30 16:02:51;short;4016,015;16;538,4723701658459;325,0;True;4016,015;32599;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-30
33029;2026-07-01 06:42:05;short;3981,5299999999997;6;141,48046228124258;158,0000000000382;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-01
33242;2026-07-01 13:45:53;long;3987,23;13;524,766532653075;160,00000000003638;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-01
33496;2026-07-01 18:44:28;short;4081,98;18;378,8703289068508;214,00000000003274;True;4081,98;33497;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-07-01
33785;2026-07-02 06:13:47;long;4056,6949999999997;6;306,8690459388563;280,99999999999454;True;4056,54;33786;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-02
33994;2026-07-02 13:26:22;short;4066,6899999999996;13;253,65214760204253;144,00000000000546;True;4066,6899999999996;33997;breakeven;150,0;150,0;True;3;0,5;1,5;2026-07-02
34143;2026-07-02 16:56:36;long;4135,82;16;1173,0339945403102;685,9999999999673;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-02
34230;2026-07-02 18:31:27;long;4125,09;18;99,8188503921483;297,99999999995634;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-02
34247;2026-07-02 18:55:02;long;4126,575;18;139,93558862011923;393,0000000000291;True;4126,575;34253;breakeven;150,0;150,0;True;6;0,5;1,5;2026-07-02
34557;2026-07-03 06:05:53;long;4181,15;6;626,2288153632653;248,0000000000473;True;4181,15;34572;stop;-300,0;-300,0;False;15;-1,0;-3,0;2026-07-03
34800;2026-07-03 16:30:04;short;4171,365;16;374,8665378856458;182,99999999999272;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-03
34814;2026-07-03 16:58:25;short;4166,575000000001;16;458,4148788141647;460,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-03
35053;2026-07-06 06:03:08;short;4170,99;6;564,3684102135012;764,0000000000327;True;4170,99;35054;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-06
35072;2026-07-06 06:38:50;short;4167,24;6;680,549199055713;443,99999999996;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-06
35262;2026-07-06 13:06:32;short;4142,96;13;517,4838916847875;187,99999999991996;True;4143,0;35265;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-07-06
35710;2026-07-07 05:17:51;short;4142,22;5;302,1317493569768;310,0000000000364;True;4142,22;35712;breakeven;150,0;150,0;True;2;0,5;1,5;2026-07-07
35744;2026-07-07 06:24:25;short;4135,469999999999;6;307,9861379452268;377,99999999997453;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-07
35752;2026-07-07 06:39:57;short;4133,3;6;395,34966992014233;292,0000000000073;True;4133,3;35753;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-07
36040;2026-07-07 16:03:17;long;4168,58;16;798,9143915131535;236,0000000000582;True;4168,58;36042;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-07-07
36070;2026-07-07 16:40:34;long;4170,3;16;490,6467915205212;365,99999999998545;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-07
36501;2026-07-08 06:00:40;long;4116,57;6;324,5492214264232;468,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-08
36749;2026-07-08 12:17:12;short;4056,5299999999997;12;1816,0291517961468;455,99999999999454;True;4056,5299999999997;36751;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-07-08
36758;2026-07-08 12:29:26;short;4056,975;12;1405,7930931979627;186,9999999999891;True;4057,02;36759;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-08
36772;2026-07-08 12:48:17;short;4050,35;12;1234,077457245985;511,9999999999891;True;4050,35;36774;breakeven;150,0;150,0;True;2;0,5;1,5;2026-07-08
36941;2026-07-08 16:36:35;long;4075,65;16;194,8918564140513;542,0000000000073;True;4075,65;36944;breakeven;150,0;150,0;True;3;0,5;1,5;2026-07-08
37053;2026-07-08 18:30:39;short;4028,785;18;1012,8584800584576;688,9999999999873;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-08
37059;2026-07-08 18:36:36;short;4029,385;18;1025,4169751830432;238,99999999998727;True;4029,385;37063;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-07-08
37759;2026-07-09 16:31:58;long;4122,11;16;577,9092404560288;276,0000000000218;True;4121,79;37760;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-09
37854;2026-07-09 18:31:34;long;4127,745;18;275,2136208248885;177,00000000004366;True;4127,745;37868;breakeven;150,0;150,0;True;14;0,5;1,5;2026-07-09
38116;2026-07-10 05:40:13;long;4123,195;5;154,1270823015111;239,00000000003274;True;4123,195;38130;alvo;600,0;600,0;True;14;2,0;6,0;2026-07-10
38291;2026-07-10 12:10:59;short;4098,575;12;595,5914932514133;285,0000000000364;True;4098,575;38294;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-07-10
38400;2026-07-10 16:19:03;short;4102,59;16;112,33912929255894;446,00000000000364;True;4102,59;38402;breakeven;150,0;150,0;True;2;0,5;1,5;2026-07-10
38479;2026-07-10 18:04:14;short;4098,165;18;123,19848298820943;235,00000000003638;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-10
38498;2026-07-10 18:30:42;long;4102,115;18;134,0193752518644;309,00000000001455;True;4102,115;38514;alvo;600,0;600,0;True;16;2,0;6,0;2026-07-10
38803;2026-07-13 05:57:26;short;4070,445;5;281,7216907679722;271,00000000000364;True;4070,445;38809;alvo;600,0;600,0;True;6;2,0;6,0;2026-07-13
38832;2026-07-13 06:53:49;short;4059,735;6;620,825441056877;294,9999999999818;True;4059,735;38835;breakeven;150,0;150,0;True;3;0,5;1,5;2026-07-13
38989;2026-07-13 12:01:43;long;4074,67;12;673,8593589077482;246,00000000000364;True;4074,67;38996;stop;-300,0;-300,0;False;7;-1,0;-3,0;2026-07-13
39113;2026-07-13 16:23:41;short;4062,11;16;36,655253983917646;157,99999999999272;True;4062,11;39116;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-07-13
39123;2026-07-13 16:37:08;short;4059,49;16;71,67999844864426;383,9999999999691;True;4059,49;39135;alvo;600,0;600,0;True;12;2,0;6,0;2026-07-13
39574;2026-07-14 05:36:42;long;4014,345;5;680,4995471493385;221,00000000000364;True;4014,345;39578;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-07-14
39598;2026-07-14 06:17:06;long;4014,46;6;357,03454701529154;203,99999999999636;True;4014,46;39601;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-07-14
39602;2026-07-14 06:24:12;long;4013,6949999999997;6;319,59642899055325;423,0000000000018;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-14
39609;2026-07-14 06:38:03;long;4015,915;6;375,5502063955646;276,9999999999982;True;4015,915;39619;breakeven;150,0;150,0;True;10;0,5;1,5;2026-07-14
39817;2026-07-14 13:22:52;short;4018,07;13;84,76876907834594;242,00000000000728;True;4018,07;39824;breakeven;150,0;150,0;True;7;0,5;1,5;2026-07-14
39968;2026-07-14 16:48:21;long;4083,87;16;715,8644472611286;350,0;True;4083,7;39970;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-07-14
40341;2026-07-15 05:31:49;short;4035,335;5;786,9789442072943;219,00000000000546;True;4035,335;40346;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-07-15
40356;2026-07-15 05:59:16;short;4037,6549999999997;5;429,7950084903732;326,9999999999982;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-15
40376;2026-07-15 06:40:37;short;4032,59;6;466,3940013243973;501,9999999999982;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-15
40381;2026-07-15 06:52:52;short;4032,34;6;468,1939284593682;255,99999999999454;True;4032,34;40400;breakeven;150,0;150,0;True;19;0,5;1,5;2026-07-15
40782;2026-07-15 18:35:23;short;4048,1949999999997;18;519,59751120894;265,0000000000091;True;4048,1949999999997;40807;alvo;600,0;600,0;True;25;2,0;6,0;2026-07-15
41112;2026-07-16 06:11:48;short;4031,25;6;530,953813140286;353,99999999999636;True;4031,25;41119;breakeven;150,0;150,0;True;7;0,5;1,5;2026-07-16
41299;2026-07-16 12:36:27;long;4033,0950000000003;12;184,14908402432957;342,99999999998363;True;4033,0950000000003;41308;breakeven;150,0;150,0;True;9;0,5;1,5;2026-07-16
41468;2026-07-16 16:48:57;short;3990,55;16;667,9570911552673;471,99999999998;True;3990,55;41470;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-07-16
41572;2026-07-16 18:50:31;long;4009,85;18;611,3258058956944;350,0;True;4009,85;41574;breakeven;150,0;150,0;True;2;0,5;1,5;2026-07-16
41875;2026-07-17 05:18:42;short;3983,1499999999996;5;236,36993833265478;236,00000000001273;True;3983,1499999999996;41883;breakeven;150,0;150,0;True;8;0,5;1,5;2026-07-17
41894;2026-07-17 05:48:49;short;3978,5600000000004;5;423,8773317777486;159,9999999999909;True;3978,5600000000004;41897;breakeven;150,0;150,0;True;3;0,5;1,5;2026-07-17
41926;2026-07-17 06:35:09;long;3997,4300000000003;6;752,0835589607032;305,99999999999454;True;3997,4300000000003;41928;breakeven;150,0;150,0;True;2;0,5;1,5;2026-07-17
42148;2026-07-17 13:01:03;long;3997,715;13;104,63739150727633;180,99999999999454;True;3997,35;42158;stop;-300,0;-300,0;False;10;-1,0;-3,0;2026-07-17
42267;2026-07-17 16:27:40;short;3971,55;16;599,2821898400507;232,00000000001637;True;3971,55;42268;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-17
42274;2026-07-17 16:33:52;short;3969,105;16;542,4502344037137;605,0000000000182;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-17
42371;2026-07-17 18:15:31;long;4005,235;18;608,1204752003032;275,0;True;4005,235;42373;breakeven;150,0;150,0;True;2;0,5;1,5;2026-07-17
42376;2026-07-17 18:21:38;long;4007,525;18;602,4496515442024;536,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-17
42381;2026-07-17 18:27:45;long;4008,6499999999996;18;603,7831199437733;498,0000000000018;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-17
42950;2026-07-20 13:00:36;long;4020,545;13;141,8440865710636;184,9999999999909;True;4020,41;42981;breakeven;150,0;150,0;True;31;0,5;1,5;2026-07-20
43054;2026-07-20 16:03:41;short;4011,865;16;434,9131168202348;238,99999999998727;True;4011,865;43063;breakeven;150,0;150,0;True;9;0,5;1,5;2026-07-20
43157;2026-07-20 18:21:26;long;4011,7;18;179,58141257122406;116,00000000003092;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-20
43432;2026-07-21 05:12:41;long;4025,12;5;211,06404408183153;180,0000000000182;True;4024,98;43436;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-07-21
43458;2026-07-21 05:55:15;long;4033,19;5;530,1149927225197;153,99999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-21
43471;2026-07-21 06:17:24;long;4037,81;6;609,4606876233229;219,9999999999818;True;4037,81;43477;alvo;600,0;600,0;True;6;2,0;6,0;2026-07-21
43487;2026-07-21 06:45:37;long;4042,5249999999996;6;672,7779542475673;161,00000000001273;True;4042,5249999999996;43496;alvo;600,0;600,0;True;9;2,0;6,0;2026-07-21
43788;2026-07-21 16:51:50;short;4049,8900000000003;16;419,9630341413922;224,00000000002365;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-21
43847;2026-07-21 18:07:30;long;4067,73;18;445,2245447051155;281,9999999999709;True;4067,73;43854;alvo;600,0;600,0;True;7;2,0;6,0;2026-07-21
44097;2026-07-22 05:07:57;long;4119,83;5;953,0707241956407;184,00000000001455;True;4119,83;44103;breakeven;150,0;150,0;True;6;0,5;1,5;2026-07-22
44104;2026-07-22 05:21:49;long;4121,99;5;864,8892224364317;347,99999999995634;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-22
44540;2026-07-22 18:19:31;long;4154,51;18;410,0535206081986;257,9999999999927;True;4154,51;44559;alvo;600,0;600,0;True;19;2,0;6,0;2026-07-22
44847;2026-07-23 05:33:26;short;4116,635;5;534,4070534712046;406,9999999999709;True;4116,635;44852;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-07-23
45072;2026-07-23 12:48:04;short;4092,985;12;336,9856824420822;278,99999999999636;True;4092,985;45075;breakeven;150,0;150,0;True;3;0,5;1,5;2026-07-23
45092;2026-07-23 13:33:49;short;4090,795;13;327,27469222181753;355,0000000000182;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-23
45348;2026-07-23 18:49:56;short;4049,79;18;202,40729721003845;211,9999999999891;True;4049,79;45349;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-23
45353;2026-07-23 18:57:12;short;4049,52;18;191,13894302117842;257,9999999999927;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-23
45586;2026-07-24 05:03:49;short;4044,705;5;50,48657720394658;138,99999999998727;True;4044,705;45587;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-24
45633;2026-07-24 06:26:52;short;4029,85;6;628,665197270675;296,00000000000364;True;4029,85;45635;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-07-24
45791;2026-07-24 12:18:18;long;4054,98;12;607,0416789707906;342,0000000000073;True;4054,98;45797;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-07-24
45884;2026-07-24 16:02:25;short;4054,635;16;76,74799242945483;337,00000000003456;True;4054,635;45889;alvo;600,0;600,0;True;5;2,0;6,0;2026-07-24
45981;2026-07-24 18:10:22;long;4063,775;18;216,40184714856332;325,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-24
46006;2026-07-24 18:36:45;long;4074,46;18;594,8431667634395;218,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-24
46286;2026-07-27 05:06:20;long;4106,17;5;302,9339409107706;253,99999999999636;True;4106,15;46294;stop;-300,0;-300,0;False;8;-1,0;-3,0;2026-07-27
46295;2026-07-27 05:26:03;long;4103,99;5;182,1873599654282;372,00000000002547;True;4103,99;46297;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-07-27
46331;2026-07-27 06:45:10;short;4090,2749999999996;6;536,5369688043756;134,9999999999909;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-27
46586;2026-07-27 16:00:02;short;4085,0950000000003;16;426,6674946965395;337,00000000003456;True;4085,82;46587;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-07-27
46599;2026-07-27 16:17:03;short;4084,745;16;356,89358994659415;361,00000000001273;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-27
47176;2026-07-28 12:04:16;short;4044,4849999999997;12;156,71417218204624;296,99999999998;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-28
47222;2026-07-28 13:35:59;short;4021,55;13;941,3660166015688;383,9999999999691;True;4022,29;47227;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-07-28
47345;2026-07-28 16:51:41;short;4025,65;16;271,2135096730435;242,00000000000728;True;4025,65;47346;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-07-28
47956;2026-07-29 13:34:39;short;4033,5699999999997;13;255,77875878757368;194,00000000000546;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-29
48040;2026-07-29 16:20:09;short;4017,6499999999996;16;413,86862225404;198,00000000000182;True;4017,6499999999996;48042;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-07-29
48053;2026-07-29 16:35:47;short;4016,385;16;386,6747827351446;283,0000000000382;True;4016,385;48070;alvo;600,0;600,0;True;17;2,0;6,0;2026-07-29
48572;2026-07-30 05:00:49;long;4086,565;5;394,75619390473184;475,0;True;4086,565;48573;breakeven;150,0;150,0;True;1;0,5;1,5;2026-07-30
48985;2026-07-30 16:03:09;short;4072,39;16;182,1631742707723;280,0000000000182;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-30
49006;2026-07-30 16:29:15;long;4076,205;16;122,60363483715082;276,9999999999982;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-30
49011;2026-07-30 16:34:00;long;4078,58;16;172,9910888114773;272,00000000002547;True;4078,58;49012;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-07-30
49028;2026-07-30 16:47:21;long;4090,575;16;698,0951188151721;557,0000000000164;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-30
49407;2026-07-31 05:08:11;short;4087,77;5;643,2182386721252;284,00000000001455;True;4087,77;49411;breakeven;150,0;150,0;True;4;0,5;1,5;2026-07-31
49714;2026-07-31 16:30:48;short;4042,275;16;455,3310454536131;344,9999999999818;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-31
49806;2026-07-31 18:05:23;long;4045,415;18;525,8575601387292;217,00000000000728;True;4045,415;49808;breakeven;150,0;150,0;True;2;0,5;1,5;2026-07-31
49812;2026-07-31 18:13:26;long;4044,38;18;463,25024332254543;342,0000000000073;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-07-31
50164;2026-08-03 06:28:23;long;4063,83;6;310,5160068362693;234,00000000001455;True;4063,61;50171;stop;-300,0;-300,0;False;7;-1,0;-3,0;2026-08-03
50483;2026-08-03 16:50:09;short;4030,12;16;700,6783780844216;257,9999999999927;True;4030,15;50492;stop;-300,0;-300,0;False;9;-1,0;-3,0;2026-08-03
50575;2026-08-03 18:58:11;long;4036,625;18;128,5842070038143;155,0000000000182;True;4036,625;50607;stop;-300,0;-300,0;False;32;-1,0;-3,0;2026-08-03
50803;2026-08-04 05:01:52;long;4058,895;5;276,46504529266167;418,99999999996;True;4058,895;50806;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-08-04
50815;2026-08-04 05:26:13;long;4056,9449999999997;5;231,5205964656343;180,99999999999454;True;4056,9449999999997;50836;breakeven;150,0;150,0;True;21;0,5;1,5;2026-08-04
51137;2026-08-04 16:33:30;long;4078,385;16;456,252219105545;508,9999999999691;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-04
51149;2026-08-04 16:45:31;long;4084,525;16;737,6965120266505;298,9999999999782;True;4084,525;51153;alvo;600,0;600,0;True;4;2,0;6,0;2026-08-04
51722;2026-08-05 12:10:20;short;4165,355;12;94,78248625664492;410,99999999996726;True;4165,355;51728;alvo;600,0;600,0;True;6;2,0;6,0;2026-08-05
52010;2026-08-05 18:32:08;long;4257,625;18;1159,9216217195135;285,0000000000364;True;4257,625;52013;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-08-05
52405;2026-08-06 06:13:25;short;4277,0650000000005;6;455,15264194837073;552,9999999999745;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-06
52836;2026-08-06 18:03:51;long;4270,43;18;291,6159335904922;315,99999999998545;True;4269,86;52841;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-08-06
53213;2026-08-07 06:26:55;long;4256,21;6;188,55181261769758;328,0000000000655;True;4256,21;53215;breakeven;150,0;150,0;True;2;0,5;1,5;2026-08-07
53407;2026-08-07 12:08:56;long;4305,3099999999995;12;717,3113359608578;172,00000000002547;True;4305,3099999999995;53419;breakeven;150,0;150,0;True;12;0,5;1,5;2026-08-07
53689;2026-08-07 18:02:30;short;4345,545;18;74,13748238795961;280,99999999994907;True;4345,545;53690;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-07
54383;2026-08-10 16:08:26;short;4330,87;16;226,5057579621498;244,00000000005093;True;4330,89;54384;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-08-10
54492;2026-08-10 18:11:30;long;4345,625;18;482,2281863410353;420,9999999999127;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-10
54504;2026-08-10 18:28:10;long;4348,450000000001;18;478,0830645269816;253,99999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-10
54510;2026-08-10 18:36:11;long;4350,1;18;443,4441600498758;424,0000000000691;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-10
54513;2026-08-10 18:40:50;long;4349,905;18;435,9818860961241;282,9999999999927;True;4349,905;54526;alvo;600,0;600,0;True;13;2,0;6,0;2026-08-10
55108;2026-08-11 12:28:26;long;4373,635;12;256,5821791164126;385,0000000000364;True;4373,635;55110;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-08-11
55118;2026-08-11 12:49:00;long;4372,925;12;225,3541149270859;351,0000000000218;True;4372,925;55132;breakeven;150,0;150,0;True;14;0,5;1,5;2026-08-11
55133;2026-08-11 13:23:09;long;4375,17;13;206,22937926136728;429,99999999992724;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-11
55238;2026-08-11 16:07:09;long;4394,280000000001;16;364,2363905165439;169,9999999999818;True;4394,280000000001;55244;breakeven;150,0;150,0;True;6;0,5;1,5;2026-08-11
55257;2026-08-11 16:32:07;long;4396,915;16;342,12666653929773;295,00000000007276;True;4396,915;55258;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-08-11
55680;2026-08-12 05:39:50;long;4399,29;5;701,4786262108828;179,99999999992724;True;4399,29;55686;alvo;600,0;600,0;True;6;2,0;6,0;2026-08-12
56006;2026-08-12 16:02:16;long;4429,07;16;739,4506459328113;473,9999999999782;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-12
56043;2026-08-12 16:37:19;short;4417,8099999999995;16;239,5966018629224;409,99999999994543;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-12
56140;2026-08-12 18:02:44;short;4421,41;18;259,94671613152605;377,99999999997453;True;4421,41;56142;breakeven;150,0;150,0;True;2;0,5;1,5;2026-08-12
56155;2026-08-12 18:18:45;short;4424,59;18;74,61395782156615;376,0000000000218;True;4424,59;56158;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-08-12
56493;2026-08-13 05:12:19;short;4412,46;5;680,8028076474329;229,99999999992724;True;4412,46;56502;alvo;600,0;600,0;True;9;2,0;6,0;2026-08-13
56776;2026-08-13 13:17:10;long;4382,25;13;355,01493855535955;144,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-13
56904;2026-08-13 16:40:53;short;4382,514999999999;16;425,2958329950161;326,9999999999527;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-13
56913;2026-08-13 16:49:32;short;4380,46;16;461,811193594167;286,0000000000582;True;4380,46;56914;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-13
56923;2026-08-13 16:58:11;short;4375,860000000001;16;597,8142251748977;517,9999999999382;True;4375,860000000001;56924;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-13
57010;2026-08-13 18:25:58;short;4370,99;18;397,7682201657444;253,99999999999636;True;4370,99;57012;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-08-13
57037;2026-08-13 18:58:56;short;4365,74;18;340,80019079046906;434,00000000001455;True;4365,74;57042;breakeven;150,0;150,0;True;5;0,5;1,5;2026-08-13
57361;2026-08-14 05:04:08;short;4320,885;5;709,1864249100581;344,9999999999818;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-14
57377;2026-08-14 05:28:30;short;4316,15;5;618,7571457958256;472,00000000002547;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-14
57381;2026-08-14 05:33:38;short;4316,4400000000005;5;536,7795662560638;966,0000000000764;True;4316,4400000000005;57382;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-14
57395;2026-08-14 05:53:24;short;4317,5599999999995;5;288,6205361721295;161,9999999999891;True;4317,61;57401;breakeven;150,0;150,0;True;6;0,5;1,5;2026-08-14
57575;2026-08-14 12:08:55;long;4347,195;12;543,5821540270808;239,00000000003274;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-14
57706;2026-08-14 16:16:45;long;4377,48;16;500,7376133415164;282,00000000006185;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-14
58136;2026-08-17 05:46:06;short;4392,605;5;159,91149206429327;407,00000000006185;True;4392,605;58142;breakeven;150,0;150,0;True;6;0,5;1,5;2026-08-17
58341;2026-08-17 13:03:43;short;4394,485000000001;13;228,63260303383868;265,00000000005457;True;4394,485000000001;58346;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-08-17
58433;2026-08-17 16:02:17;short;4385,735000000001;16;561,8616863494026;384,99999999994543;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-17
58569;2026-08-17 18:27:27;long;4422,219999999999;18;443,9778064638631;301,9999999999527;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-17
58895;2026-08-18 05:28:54;short;4403,66;5;820,1589480730036;186,0000000000582;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-18
59104;2026-08-18 12:16:23;short;4392,205;12;155,46439778172498;286,9999999999891;True;4392,205;59113;breakeven;150,0;150,0;True;9;0,5;1,5;2026-08-18
59224;2026-08-18 16:22:16;short;4391,5;16;84,67309813831889;405,99999999994907;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-08-18
59230;2026-08-18 16:30:22;short;4383,86;16;215,363904617152;1450,0;True;4383,86;59231;breakeven;150,0;150,0;True;1;0,5;1,5;2026-08-18
