sinal_i;dt;lado;preco_ordem;hora;leque;range_gatilho;ativou;entrada;saida_i;motivo;ticks;ticks_bruto;parcial;barras;R;usd;data
17066;2026-06-03 15:43:44;long;4455,15;15;242,41880225454224;324,0000000000691;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-03
17072;2026-06-03 15:52:42;long;4465,365;15;40,51285522946273;368,99999999996;True;4463,71;17074;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-03
17122;2026-06-03 16:53:13;long;4444,615;16;845,2537975199448;435,0000000000364;True;4442,8;17123;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-03
17125;2026-06-03 16:56:22;long;4447,389999999999;16;694,1235553801562;514,0000000000327;True;4444,72;17127;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-03
17130;2026-06-03 17:02:04;long;4445,264999999999;17;570,5699394905423;523,0000000000473;True;4442,63;17131;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-03
17189;2026-06-03 18:15:11;short;4446,21;18;31,615809744562284;287,99999999991996;True;4447,15;17192;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-03
17193;2026-06-03 18:20:12;long;4447,895;18;49,062916048660554;583,0000000000837;True;4445,95;17195;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-03
17215;2026-06-03 18:51:38;long;4442,93;18;421,5354754376676;193,99999999995998;True;4442,09;17224;stop;-300,0;-300,0;False;9;-1,0;-3,0;2026-06-03
17240;2026-06-03 19:33:28;long;4439,594999999999;19;389,3812320738107;218,99999999995998;True;4438,5;17246;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-03
17248;2026-06-03 19:46:58;long;4438,365;19;334,1269190144885;182,99999999999272;True;4438,365;17254;breakeven;150,0;150,0;True;6;0,5;1,5;2026-06-03
17255;2026-06-03 19:59:35;long;4442,0650000000005;19;236,673975863323;158,9999999999236;True;4441,51;17264;breakeven;150,0;150,0;True;9;0,5;1,5;2026-06-03
17279;2026-06-03 20:46:22;long;4440,21;20;92,33046432373158;152,00000000004366;True;4440,2;17282;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-03
17287;2026-06-03 21:06:27;long;4439,335;21;121,15530866658446;195,00000000007276;True;4438,7;17291;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-03
17323;2026-06-03 22:30:19;short;4447,879999999999;22;349,2380928284547;288,0000000000109;True;4449,31;17338;alvo;600,0;600,0;True;15;2,0;6,0;2026-06-03
17357;2026-06-04 01:05:21;long;4435,165;1;363,23362218627153;856,9999999999709;True;4433,02;17359;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-04
17407;2026-06-04 03:16:49;short;4451,425;3;677,0934453113114;325,0;True;4452,36;17408;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-04
17412;2026-06-04 03:27:50;short;4449,07;3;506,17920107724785;314,00000000003274;True;4449,57;17415;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-04
17452;2026-06-04 04:44:12;short;4461,610000000001;4;708,7897870327652;422,00000000002547;True;4461,610000000001;17455;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-04
17459;2026-06-04 04:54:47;short;4460,785;4;538,2526413761298;309,00000000001455;True;4461,75;17460;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-04
17463;2026-06-04 05:02:09;short;4464,21;5;530,806777320413;268,0000000000291;True;4465,39;17465;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-04
17469;2026-06-04 05:13:39;short;4459,52;5;360,82654445235676;511,9999999999891;True;4462,0;17472;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-04
17539;2026-06-04 08:13:23;short;4474,389999999999;8;595,9411895639278;622,0000000000255;True;4476,75;17552;alvo;600,0;600,0;True;13;2,0;6,0;2026-06-04
17588;2026-06-04 10:07:23;long;4468,715;10;112,6306226034103;393,0000000000291;True;4468,715;17589;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-04
17595;2026-06-04 10:21:36;long;4467,505;10;207,76901663939498;417,0000000000073;True;4466,17;17597;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-04
17600;2026-06-04 10:33:25;long;4465,855;10;236,29521831971942;215,00000000005457;True;4465,22;17604;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-04
17621;2026-06-04 11:20:14;long;4464,200000000001;11;271,258203276102;285,99999999996726;True;4462,79;17622;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-04
17628;2026-06-04 11:31:45;long;4466,53;11;277,49416686347104;592,0000000000073;True;4464,18;17629;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-04
17636;2026-06-04 11:46:48;long;4463,105;11;235,16398917954575;207,00000000006185;True;4462,3;17641;breakeven;150,0;150,0;True;5;0,5;1,5;2026-06-04
17642;2026-06-04 11:59:20;long;4464,74;11;182,93380376098867;268,0000000000291;True;4463,73;17649;breakeven;150,0;150,0;True;7;0,5;1,5;2026-06-04
17674;2026-06-04 13:02:09;short;4470,219999999999;13;239,6163702587728;303,99999999999636;True;4471,52;17675;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-04
17683;2026-06-04 13:25:15;short;4466,139999999999;13;163,73535445845846;261,9999999999891;True;4466,94;17687;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-04
17694;2026-06-04 13:55:54;short;4470,235;13;167,97036230855156;248,99999999997817;True;4470,235;17696;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-04
17771;2026-06-04 16:01:29;short;4503,795;16;753,2059320427834;711,0000000000582;True;4507,16;17772;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-04
17789;2026-06-04 16:33:12;short;4504,355;16;528,5031333113693;328,99999999999636;True;4504,46;17791;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-04
17803;2026-06-04 16:49:52;short;4508,975;16;595,1733169142244;376,9999999999527;True;4509,9;17806;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-04
17808;2026-06-04 16:55:18;short;4498,705;16;418,79234889001964;228,99999999999636;True;4499,53;17811;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-04
17868;2026-06-04 18:06:40;long;4470,74;18;1183,1078894702841;331,9999999999709;True;4469,38;17871;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-04
17872;2026-06-04 18:12:10;long;4473,445;18;1014,2785519863537;232,99999999999272;True;4472,52;17883;stop;-300,0;-300,0;False;11;-1,0;-3,0;2026-06-04
17929;2026-06-04 19:52:40;short;4481,6900000000005;19;203,50097865748467;164,00000000003274;True;4481,81;17975;alvo;600,0;600,0;True;46;2,0;6,0;2026-06-04
17984;2026-06-04 22:05:42;long;4481,35;22;35,6772611762608;209,99999999994543;True;4480,85;17985;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-04
18023;2026-06-05 01:27:03;long;4478,6849999999995;1;63,76984240450838;178,99999999999636;True;4478,6849999999995;18028;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-06-05
18086;2026-06-05 04:06:24;long;4468,325;4;332,29478118100815;343,0000000000291;True;4466,7;18088;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-05
18104;2026-06-05 04:33:06;long;4457,535;4;379,45430502777526;367,0000000000073;True;4457,535;18105;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18128;2026-06-05 05:15:05;long;4449,764999999999;5;660,8859114765437;168,99999999995998;True;4449,53;18130;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-05
18134;2026-06-05 05:28:40;long;4452,895;5;499,5553165592355;373,0000000000473;True;4451,1;18136;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-05
18164;2026-06-05 06:18:29;long;4441,49;6;609,4338129132666;485,99999999996726;True;4439,76;18166;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-05
18176;2026-06-05 06:46:05;long;4441,360000000001;6;511,43602175643537;232,00000000006185;True;4440,95;18184;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-05
18196;2026-06-05 07:44:03;long;4441,025;7;263,5542679359787;373,0000000000473;True;4440,46;18204;alvo;600,0;600,0;True;8;2,0;6,0;2026-06-05
18294;2026-06-05 11:01:57;short;4460,45;11;728,4204358941679;365,99999999998545;True;4462,26;18303;stop;-300,0;-300,0;False;9;-1,0;-3,0;2026-06-05
18339;2026-06-05 13:01:45;short;4464,17;13;315,2718400642698;192,00000000000728;True;4464,17;18345;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-05
18357;2026-06-05 14:08:30;short;4464,68;14;231,4138741685383;293,99999999996;True;4466,08;18364;breakeven;150,0;150,0;True;7;0,5;1,5;2026-06-05
18379;2026-06-05 15:08:19;short;4466,67;15;243,94073061694144;313,9999999999418;True;4467,46;18381;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-05
18432;2026-06-05 16:09:58;long;4417,4;16;1963,6604455782617;469,9999999999818;True;4416,51;18434;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-05
18436;2026-06-05 16:13:11;long;4419,639999999999;16;1755,64869766431;206,00000000004002;True;4418,7;18437;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18516;2026-06-05 17:20:29;long;4369,139999999999;17;1523,2511642036116;253,99999999999636;True;4369,139999999999;18517;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18529;2026-06-05 17:30:50;long;4362,48;17;1485,861617397859;266,0000000000764;True;4362,48;18530;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18555;2026-06-05 17:52:28;long;4365,0;17;956,908678623131;478,0000000000655;True;4363,53;18556;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18591;2026-06-05 18:29:02;long;4352,845;18;615,0875537348838;459,00000000001455;True;4351,08;18594;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-05
18632;2026-06-05 19:15:03;long;4334,96;19;926,403798942647;500,0;True;4333,03;18633;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18643;2026-06-05 19:27:15;long;4331,8150000000005;19;916,3103911015241;407,00000000006185;True;4331,53;18646;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-05
18655;2026-06-05 19:40:20;long;4331,08;19;771,1957925805109;203,99999999999636;True;4330,69;18657;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-05
18669;2026-06-05 19:56:07;long;4337,795;19;328,6469469254371;225,0;True;4336,87;18670;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18710;2026-06-05 20:43:17;short;4341,870000000001;20;213,4597767014384;230,0000000000182;True;4341,870000000001;18718;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-05
18741;2026-06-05 21:21:19;long;4328,51;21;519,6584281960895;418,0000000000291;True;4327,46;18746;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-06-05
18757;2026-06-05 21:38:04;long;4324,469999999999;21;613,7200508533169;288,0000000000109;True;4323,52;18758;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18774;2026-06-05 21:57:36;long;4323,5599999999995;21;612,7621813294354;319,9999999999818;True;4323,5599999999995;18777;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-05
18795;2026-06-05 22:22:01;long;4319,5650000000005;22;473,38454435212043;336,9999999999891;True;4319,5650000000005;18796;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-05
18800;2026-06-05 22:27:13;long;4320,895;22;377,05861733184065;260,99999999996726;True;4320,895;18801;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18807;2026-06-05 22:34:39;long;4322,425;22;204,12656619400877;180,99999999994907;True;4322,1;18813;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-05
18849;2026-06-05 23:29:52;long;4323,764999999999;23;131,9028942269142;281,00000000004;True;4322,63;18867;breakeven;150,0;150,0;True;18;0,5;1,5;2026-06-05
18884;2026-06-08 01:24:04;short;4325,295;1;181,45474499960983;364,9999999999636;True;4325,78;18885;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
18908;2026-06-08 02:08:17;short;4325,175;2;72,2191068725806;440,99999999998545;True;4325,25;18910;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-08
19012;2026-06-08 04:47:44;long;4326,305;4;468,4748685638624;515,0000000000546;True;4323,71;19014;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-08
19128;2026-06-08 08:06:37;long;4314,475;8;44,785529342152586;340,99999999998545;True;4313,97;19129;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-08
19158;2026-06-08 08:48:48;long;4289,675;8;1081,9260452031813;475,0;True;4287,75;19164;breakeven;150,0;150,0;True;6;0,5;1,5;2026-06-08
19219;2026-06-08 10:01:24;long;4298,725;10;145,45380033378024;418,99999999996;True;4297,21;19221;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-08
19222;2026-06-08 10:04:56;long;4300,764999999999;10;132,7888376098599;428,99999999999636;True;4299,23;19224;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-08
19288;2026-06-08 11:48:04;long;4290,3150000000005;11;505,32833422985277;208,9999999999236;True;4290,3150000000005;19289;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19291;2026-06-08 11:53:31;long;4289,41;11;471,7701128520275;605,9999999999491;True;4287,21;19299;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-08
19303;2026-06-08 12:18:07;long;4288,780000000001;12;429,82019388391564;285,99999999996726;True;4287,66;19304;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19315;2026-06-08 12:38:07;long;4292,73;12;539,3363362853961;632,0000000000618;True;4291,23;19316;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19360;2026-06-08 13:59:16;short;4300,26;13;375,2872576788832;296,00000000000364;True;4301,05;19363;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-08
19437;2026-06-08 15:54:38;short;4329,5;15;676,356594799563;473,9999999999782;True;4331,57;19442;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-06-08
19444;2026-06-08 16:03:34;short;4329,825;16;546,8601689437492;627,0000000000437;True;4332,99;19445;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19480;2026-06-08 16:46:52;short;4336,74;16;593,9068631339978;411,9999999999891;True;4337,46;19481;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19511;2026-06-08 17:20:58;long;4322,6849999999995;17;466,22773612452875;352,99999999997453;True;4321,25;19514;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-08
19517;2026-06-08 17:28:22;long;4320,295;17;486,6300279758434;380,99999999994907;True;4318,44;19518;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19521;2026-06-08 17:33:45;long;4322,83;17;422,1398899642736;247,99999999995634;True;4321,78;19524;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-08
19527;2026-06-08 17:41:41;long;4320,02;17;428,0592636241636;361,9999999999891;True;4318,32;19531;alvo;600,0;600,0;True;4;2,0;6,0;2026-06-08
19538;2026-06-08 17:56:27;long;4326,16;17;181,8394018325307;352,00000000004366;True;4324,6;19543;alvo;600,0;600,0;True;5;2,0;6,0;2026-06-08
19555;2026-06-08 18:19:20;short;4326,045;18;103,26900865484276;586,9999999999891;True;4328,36;19556;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-08
19562;2026-06-08 18:27:50;short;4330,595;18;229,77445938849996;285,0000000000364;True;4331,28;19571;stop;-300,0;-300,0;False;9;-1,0;-3,0;2026-06-08
19589;2026-06-08 19:01:48;short;4341,305;19;616,1394319379724;552,9999999999745;True;4343,25;19593;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-08
19604;2026-06-08 19:24:05;short;4341,014999999999;19;514,7899466483068;268,99999999996;True;4341,014999999999;19611;stop;-300,0;-300,0;False;7;-1,0;-3,0;2026-06-08
19617;2026-06-08 19:42:32;short;4342,695;19;431,82082000967057;134,99999999994543;True;4342,695;19621;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-08
19633;2026-06-08 20:06:06;short;4338,844999999999;20;205,118828617924;276,9999999999527;True;4340,02;19641;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-08
19671;2026-06-08 21:04:25;long;4343,360000000001;21;8,801058075914625;161,9999999999891;True;4343,12;19687;stop;-300,0;-300,0;False;16;-1,0;-3,0;2026-06-08
19701;2026-06-08 22:05:22;long;4337,03;22;106,75574956967466;223,99999999997817;True;4335,94;19704;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-08
19734;2026-06-08 23:02:58;long;4327,665;23;420,1910927316021;235,00000000003638;True;4327,665;19738;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-08
19753;2026-06-09 01:29:35;long;4326,3150000000005;1;314,9470693247167;221,00000000000364;True;4325,48;19760;breakeven;150,0;150,0;True;7;0,5;1,5;2026-06-09
19779;2026-06-09 03:08:56;long;4319,855;3;526,8405309397167;289,00000000003274;True;4318,98;19787;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-09
19796;2026-06-09 03:39:06;long;4320,745;3;374,72771986740554;430,99999999994907;True;4319,25;19801;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-06-09
19808;2026-06-09 04:02:32;long;4321,23;4;262,4586072379316;488,0000000000109;True;4321,12;19811;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-09
19865;2026-06-09 05:39:13;short;4333,09;5;337,71149069252715;313,9999999999418;True;4334,43;19867;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
19872;2026-06-09 05:53:39;short;4336,95;5;407,72253642398937;423,9999999999782;True;4339,01;19879;breakeven;150,0;150,0;True;7;0,5;1,5;2026-06-09
19892;2026-06-09 06:39:22;short;4335,1;6;265,20280265385736;301,9999999999527;True;4335,28;19894;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
19900;2026-06-09 07:09:00;short;4336,15;7;235,11397715737985;265,99999999998545;True;4337,3;19907;alvo;600,0;600,0;True;7;2,0;6,0;2026-06-09
19919;2026-06-09 08:08:31;long;4335,889999999999;8;102,86255554874515;269,9999999999818;True;4335,28;19920;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-09
19924;2026-06-09 08:23:20;long;4333,120000000001;8;69,87513337917335;388,0000000000109;True;4332,13;19928;alvo;600,0;600,0;True;4;2,0;6,0;2026-06-09
19989;2026-06-09 10:49:53;long;4327,36;10;456,33189600157493;292,0000000000073;True;4326,4;19991;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-09
19992;2026-06-09 10:58:27;long;4327,139999999999;10;440,8547284288943;285,99999999996726;True;4327,139999999999;19994;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20004;2026-06-09 11:19:15;long;4332,845;11;241,28788526440985;251,00000000002183;True;4332,66;20012;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-09
20031;2026-06-09 12:25:10;long;4334,3;12;61,05333180485104;347,99999999995634;True;4332,98;20032;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-09
20096;2026-06-09 15:19:33;short;4341,005;15;405,0868319057372;275,0;True;4341,41;20106;breakeven;150,0;150,0;True;10;0,5;1,5;2026-06-09
20115;2026-06-09 15:58:07;short;4338,035;15;235,07882094918386;302,99999999997453;True;4339,01;20117;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20121;2026-06-09 16:06:03;short;4340,6;16;218,57547196186715;398,0000000000473;True;4341,94;20123;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-09
20126;2026-06-09 16:13:58;short;4341,235;16;228,44338973209233;190,99999999998545;True;4342,14;20130;alvo;600,0;600,0;True;4;2,0;6,0;2026-06-09
20164;2026-06-09 17:03:11;long;4333,965;17;174,37881794494388;443,0000000000291;True;4333,33;20165;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-09
20191;2026-06-09 17:26:35;long;4322,655;17;792,1921910368837;235,00000000003638;True;4322,13;20192;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-09
20231;2026-06-09 17:59:37;long;4299,145;17;1208,427332602787;299,0000000000691;True;4298,02;20232;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20244;2026-06-09 18:11:25;long;4294,264999999999;18;922,3294896213702;626,9999999999527;True;4292,56;20246;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20252;2026-06-09 18:19:30;long;4293,885;18;738,3101958228508;372,99999999995634;True;4293,2;20255;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-09
20278;2026-06-09 18:41:16;long;4275,0599999999995;18;1383,1384686907768;648,0000000000473;True;4273,27;20279;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20281;2026-06-09 18:43:53;long;4278,535;18;1201,2755778821884;305,0000000000182;True;4278,535;20283;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-09
20285;2026-06-09 18:47:25;long;4283,78;18;914,1053452459346;318,0000000000291;True;4283,41;20287;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20303;2026-06-09 19:03:12;long;4278,8150000000005;19;580,3932888198688;452,99999999997453;True;4276,54;20305;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20331;2026-06-09 19:26:03;long;4264,565;19;986,6056351177576;332,9999999999927;True;4263,63;20337;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-09
20360;2026-06-09 19:49:10;long;4249,025;19;1105,152847895988;847,0000000000255;True;4245,48;20361;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20404;2026-06-09 20:28:00;short;4264,51;20;294,494073558144;353,99999999999636;True;4266,05;20405;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20407;2026-06-09 20:30:51;short;4262,785;20;261,18946928054356;302,99999999997453;True;4262,785;20409;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20417;2026-06-09 20:41:33;short;4264,245;20;250,4561296461361;127,00000000004366;True;4264,55;20419;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20436;2026-06-09 21:04:26;short;4260,5;21;58,451216534831474;205,99999999994907;True;4260,82;20439;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-09
20488;2026-06-09 22:08:20;short;4267,334999999999;22;172,04657961010525;221,00000000000364;True;4267,71;20493;alvo;600,0;600,0;True;5;2,0;6,0;2026-06-09
20534;2026-06-09 23:00:18;long;4258,245;23;260,57230938131397;169,00000000005093;True;4257,76;20538;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-09
20563;2026-06-10 01:35:08;long;4254,915;1;169,125765879744;504,99999999992724;True;4254,13;20565;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-10
20612;2026-06-10 03:09:28;long;4223,014999999999;3;1154,4259777715524;673,0000000000473;True;4223,014999999999;20615;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-10
20620;2026-06-10 03:22:03;long;4226,295;3;928,9454545833905;430,99999999994907;True;4226,16;20622;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-10
20644;2026-06-10 03:56:35;long;4209,885;3;1201,2706440784314;217,00000000000728;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
20647;2026-06-10 04:00:07;long;4216,495000000001;4;1002,3354388442385;886,9999999999891;True;4212,7;20648;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
20665;2026-06-10 04:19:07;long;4215,015;4;804,3311924191585;259,00000000001455;True;4214,29;20666;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
20680;2026-06-10 04:36:32;long;4201,13;4;733,4397310908571;315,99999999998545;True;4199,42;20681;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
20683;2026-06-10 04:40:00;long;4203,86;4;686,8282910182643;650,0;True;4200,94;20684;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
20714;2026-06-10 05:26:03;long;4182,475;5;1016,909934917112;639,0000000000327;True;4179,8;20717;alvo;600,0;600,0;True;3;2,0;6,0;2026-06-10
20718;2026-06-10 05:32:07;long;4186,45;5;918,706778494834;326,0000000000218;True;4185,1;20719;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
20743;2026-06-10 06:07:51;long;4177,4349999999995;6;827,0719051839478;618,99999999996;True;4175,32;20751;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-10
20755;2026-06-10 06:29:18;long;4176,805;6;659,7200561692262;252,99999999997453;True;4176,805;20758;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-10
20808;2026-06-10 08:16:55;long;4178,17;8;260,19709446864;434,00000000001455;True;4177,22;20811;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-10
20858;2026-06-10 09:26:28;short;4211,245;9;1176,184984243264;522,9999999999563;True;4212,58;20859;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
20863;2026-06-10 09:34:15;short;4210,24;9;1032,0187103159697;264,00000000003274;True;4211,04;20876;alvo;600,0;600,0;True;13;2,0;6,0;2026-06-10
20932;2026-06-10 11:19:20;long;4174,96;11;1229,4529228018291;444,00000000005093;True;4174,04;20934;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-10
20946;2026-06-10 11:38:58;long;4173,95;11;936,2422935337236;268,0000000000291;True;4173,95;20950;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-10
20955;2026-06-10 11:50:46;long;4174,615;11;721,6831735435335;252,99999999997453;True;4173,66;20959;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-10
20969;2026-06-10 12:11:57;long;4171,445;12;612,9118574751374;489,00000000003274;True;4169,02;20971;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-10
20975;2026-06-10 12:20:36;long;4171,125;12;541,4807931639189;512,99999999992;True;4168,97;20979;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-10
20993;2026-06-10 12:47:30;long;4171,915;12;257,02694297442576;575,0;True;4169,44;20994;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
21015;2026-06-10 13:23:44;long;4168,41;13;455,9697813967432;294,00000000005093;True;4166,98;21017;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-10
21049;2026-06-10 14:13:17;long;4164,799999999999;14;229,34274272292896;311,9999999999891;True;4163,88;21050;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
21052;2026-06-10 14:17:13;long;4169,295;14;170,3380525575085;519,0000000000509;True;4167,82;21054;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-10
21063;2026-06-10 14:29:51;long;4165,0;14;201,72013360761412;300,0;True;4165,0;21064;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
21082;2026-06-10 14:53:23;long;4161,46;14;455,0454220654501;387,99999999991996;True;4159,68;21083;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
21114;2026-06-10 15:31:54;long;4162,375;15;653,4448853350113;1143,000000000029;True;4156,89;21115;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
21148;2026-06-10 16:02:57;long;4152,855;16;179,80162384883442;363,0000000000109;True;4152,855;21149;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
21155;2026-06-10 16:09:44;long;4151,860000000001;16;142,51450016781746;696,0000000000036;True;4151,860000000001;21156;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-10
21219;2026-06-10 17:06:46;short;4172,87;17;865,3141478257567;444,00000000005093;True;4174,28;21222;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-10
