sinal_i;dt;lado;preco_ordem;hora;leque;range_gatilho;ativou;entrada;saida_i;motivo;ticks;ticks_bruto;parcial;barras;R;usd;data
10501;2026-05-21 21:06:09;long;4545,38;21;882,6886007852409;484,00000000001455;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-21
10504;2026-05-21 21:09:58;long;4548,120000000001;21;782,2559852169434;338,0000000000109;True;4548,120000000001;10506;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-21
10507;2026-05-21 21:13:08;long;4546,65;21;672,4158140526015;315,99999999998545;True;4546,03;10512;breakeven;150,0;150,0;True;5;0,5;1,5;2026-05-21
10516;2026-05-21 21:24:21;long;4548,62;21;515,6502862581874;365,99999999998545;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-21
10519;2026-05-21 21:28:42;long;4548,764999999999;21;491,76486904079866;334,99999999994543;True;4548,764999999999;10523;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-21
10550;2026-05-21 22:04:44;short;4536,37;22;428,73904210237015;189,99999999996362;True;4536,37;10554;breakeven;150,0;150,0;True;4;0,5;1,5;2026-05-21
10555;2026-05-21 22:11:00;short;4536,105;22;410,82785004409743;365,00000000005457;True;4536,105;10559;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-21
10681;2026-05-22 04:17:00;short;4530,245;4;411,23644126382715;275,0;True;4530,245;10684;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-05-22
10993;2026-05-22 13:25:01;long;4529,1;13;406,71020530608075;174,00000000006912;True;4529,1;10995;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-22
11169;2026-05-22 17:10:53;short;4510,0;17;605,9403642108919;223,99999999997817;True;4510,0;11172;alvo;600,0;600,0;True;3;2,0;6,0;2026-05-22
11194;2026-05-22 17:34:13;short;4500,535;17;783,3888466774624;361,0000000000582;True;4500,65;11196;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-22
11197;2026-05-22 17:37:40;short;4503,175;17;675,8056023988502;180,99999999994907;True;4503,175;11198;breakeven;150,0;150,0;True;1;0,5;1,5;2026-05-22
11388;2026-05-22 22:39:16;short;4508,91;22;423,78650834725704;157,99999999999272;True;4508,91;11403;breakeven;150,0;150,0;True;15;0,5;1,5;2026-05-22
11498;2026-05-25 03:38:28;long;4572,755;3;907,2799073548595;143,0000000000291;True;4572,755;11503;breakeven;150,0;150,0;True;5;0,5;1,5;2026-05-25
12104;2026-05-26 04:00:56;short;4546,674999999999;4;785,4667384755885;694,9999999999818;True;4546,674999999999;12105;breakeven;150,0;150,0;True;1;0,5;1,5;2026-05-26
12115;2026-05-26 04:15:23;short;4547,65;4;623,4607786451306;315,99999999998545;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12118;2026-05-26 04:20:34;short;4546,8150000000005;4;572,7325929859035;242,99999999993815;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12124;2026-05-26 04:30:28;short;4543,105;4;564,498114770231;550,9999999999309;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12143;2026-05-26 04:56:07;short;4535,375;4;826,4997066897195;148,99999999997817;True;4535,375;12149;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-05-26
12163;2026-05-26 05:43:47;short;4536,02;5;437,8922889632122;448,0000000000473;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12219;2026-05-26 08:14:05;short;4530,18;8;503,6564230418662;234,00000000001455;True;4530,18;12225;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-05-26
12494;2026-05-26 15:17:50;short;4514,049999999999;15;607,6179451049939;322,00000000002547;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12558;2026-05-26 16:40:56;long;4526,36;16;415,12718497488095;450,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12838;2026-05-26 23:16:17;long;4507,8099999999995;23;425,3699603405039;314,00000000003274;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-26
12898;2026-05-27 03:25:06;long;4517,299999999999;3;672,1157937894532;285,99999999996726;True;4517,14;12900;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-27
12908;2026-05-27 03:54:31;long;4517,38;3;510,5339000338972;284,00000000001455;True;4517,15;12914;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-05-27
13072;2026-05-27 09:47:24;short;4488,245;9;674,0986494491153;151,00000000002183;True;4488,245;13082;breakeven;150,0;150,0;True;10;0,5;1,5;2026-05-27
13083;2026-05-27 10:04:45;short;4486,82;10;499,70022844363484;214,00000000003274;True;4486,82;13086;breakeven;150,0;150,0;True;3;0,5;1,5;2026-05-27
13092;2026-05-27 10:20:41;short;4484,1;10;483,89388826653885;211,9999999999891;True;4484,98;13094;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-27
13238;2026-05-27 14:16:53;short;4449,92;14;1375,4457743592866;470,00000000007276;True;4449,92;13241;breakeven;150,0;150,0;True;3;0,5;1,5;2026-05-27
13261;2026-05-27 14:46:05;short;4443,61;14;1134,0512929616125;157,99999999999272;True;4443,61;13263;breakeven;150,0;150,0;True;2;0,5;1,5;2026-05-27
13288;2026-05-27 15:20:05;short;4449,57;15;710,7009763986753;869,9999999999818;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-27
13356;2026-05-27 16:26:23;short;4416,125;16;1301,6351158386897;661,0000000000582;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-27
13367;2026-05-27 16:35:21;short;4423,925;16;992,8270572946531;219,00000000005093;True;4424,15;13369;breakeven;150,0;150,0;True;2;0,5;1,5;2026-05-27
13432;2026-05-27 17:34:38;long;4438,26;17;606,9403261735715;347,99999999995634;True;4438,26;13433;breakeven;150,0;150,0;True;1;0,5;1,5;2026-05-27
13440;2026-05-27 17:43:38;long;4442,52;17;459,8068177724599;261,9999999999891;True;4442,52;13444;breakeven;150,0;150,0;True;4;0,5;1,5;2026-05-27
13546;2026-05-27 20:03:58;long;4448,795;20;541,9807151225541;304,99999999992724;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-27
13777;2026-05-28 05:29:02;short;4406,84;5;1417,132635771486;205,99999999994907;True;4406,84;13778;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-28
13833;2026-05-28 07:01:39;short;4373,135;7;1446,3379163087666;772,9999999999563;True;4373,135;13834;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-28
13839;2026-05-28 07:11:27;short;4379,945;7;1176,002463561781;367,0000000000073;True;4379,945;13844;alvo;600,0;600,0;True;5;2,0;6,0;2026-05-28
13854;2026-05-28 07:39:29;short;4371,83;7;1048,315320637721;244,00000000005093;True;4371,83;13857;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-05-28
13858;2026-05-28 07:47:31;short;4373,26;7;923,8770174650199;339,9999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-28
13865;2026-05-28 07:59:16;short;4373,780000000001;7;778,7050737183563;153,99999999999636;True;4373,780000000001;13870;breakeven;150,0;150,0;True;5;0,5;1,5;2026-05-28
13965;2026-05-28 10:35:43;long;4390,225;10;409,21835657072734;202,99999999997453;True;4390,225;13969;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-28
14204;2026-05-28 16:19:32;long;4428,09;16;1425,3654699457911;477,99999999997453;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-28
14209;2026-05-28 16:25:42;long;4430,745;16;1342,3556352572632;469,00000000005093;True;4430,745;14213;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-28
14234;2026-05-28 16:49:59;long;4425,43;16;494,503479602281;227,99999999997453;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-28
14353;2026-05-28 18:42:45;long;4478,675;18;812,5674108962812;290,99999999998545;True;4478,675;14370;breakeven;150,0;150,0;True;17;0,5;1,5;2026-05-28
14374;2026-05-28 19:10:15;long;4481,95;19;592,2733466808495;215,99999999998545;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-28
14433;2026-05-28 20:21:54;long;4504,0650000000005;20;737,2379556688429;191,0000000000764;True;4503,78;14460;alvo;600,0;600,0;True;27;2,0;6,0;2026-05-28
14474;2026-05-28 21:20:38;long;4510,13;21;401,98571011133026;194,00000000005093;True;4510,07;14478;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-05-28
14740;2026-05-29 09:12:20;long;4513,975;9;480,187897997439;202,99999999997453;True;4513,975;14745;stop;-300,0;-300,0;False;5;-1,0;-3,0;2026-05-29
14880;2026-05-29 13:06:05;long;4527,215;13;500,2772307489977;261,0000000000582;True;4527,215;14886;breakeven;150,0;150,0;True;6;0,5;1,5;2026-05-29
14914;2026-05-29 14:08:37;long;4534,855;14;498,76820155086534;168,99999999995998;True;4534,79;14915;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-05-29
15060;2026-05-29 17:23:47;long;4536,5;17;513,1738347617102;247,99999999995634;True;4536,44;15062;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-05-29
15125;2026-05-29 18:22:44;long;4584,165;18;1945,6023090102462;369,00000000005093;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-29
15232;2026-05-29 21:09:23;short;4557,32;21;483,83177658442946;306,00000000004;True;4557,32;15240;stop;-300,0;-300,0;False;8;-1,0;-3,0;2026-05-29
15288;2026-05-29 23:18:25;short;4547,780000000001;23;559,5578769331041;280,0000000000182;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-05-29
15316;2026-06-01 01:39:19;short;4534,225;1;873,4783008768318;415,00000000005457;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15320;2026-06-01 01:54:12;short;4537,075000000001;1;747,6058951858249;352,99999999997453;True;4537,075000000001;15323;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-01
15384;2026-06-01 04:38:05;short;4530,175;4;465,04140958459175;464,9999999999636;True;4530,175;15387;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-01
15399;2026-06-01 05:10:28;short;4530,03;5;466,7855194245931;334,00000000001455;True;4530,03;15401;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-01
15423;2026-06-01 06:05:41;short;4523,639999999999;6;490,1965002880388;388,0000000000109;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15435;2026-06-01 06:36:33;short;4521,865;6;551,2425339516085;393,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15451;2026-06-01 07:27:01;short;4516,780000000001;7;610,8479331726812;188,0000000000109;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15457;2026-06-01 07:46:36;short;4514,82;7;557,6786004871792;331,9999999999709;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15461;2026-06-01 07:57:08;short;4514,235;7;574,1783867879349;182,99999999999272;True;4514,235;15465;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-01
15526;2026-06-01 10:06:52;short;4507,9400000000005;10;575,7217770856187;225,99999999993088;True;4508,62;15528;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-01
15560;2026-06-01 11:15:00;short;4497,135;11;617,5104802529859;344,9999999999818;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15564;2026-06-01 11:23:23;short;4494,665;11;651,7724068889038;453,0000000000655;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15738;2026-06-01 16:49:13;short;4466,9;16;1138,0085418682029;472,00000000002547;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-01
15762;2026-06-01 17:11:15;short;4458,855;17;1209,6334057629974;394,9999999999818;True;4458,855;15765;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-01
15766;2026-06-01 17:15:43;short;4460,264999999999;17;995,251957547589;326,9999999999527;True;4460,264999999999;15767;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-01
15770;2026-06-01 17:19:39;short;4456,52;17;878,5563871569138;522,0000000000255;True;4456,86;15771;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-01
15840;2026-06-01 18:49:51;long;4469,695;18;506,8085511488789;197,00000000002547;True;4469,695;15852;breakeven;150,0;150,0;True;12;0,5;1,5;2026-06-01
15937;2026-06-01 21:34:11;long;4485,775;21;513,4083410534004;155,0000000000182;True;4485,775;15970;stop;-300,0;-300,0;False;33;-1,0;-3,0;2026-06-01
16195;2026-06-02 09:17:02;long;4521,13;9;853,0848503151901;634,0000000000146;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-02
16241;2026-06-02 10:49:19;long;4530,96;10;585,1183305780978;192,00000000000728;True;4530,96;16243;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-02
16251;2026-06-02 11:05:51;long;4534,35;11;436,40140963625527;182,00000000006185;True;4534,35;16252;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-02
16409;2026-06-02 16:28:30;short;4514,475;16;580,9893154538258;310,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-02
16422;2026-06-02 16:41:31;short;4513,215;16;619,3614085417721;256,9999999999709;True;4513,215;16431;breakeven;150,0;150,0;True;9;0,5;1,5;2026-06-02
16432;2026-06-02 16:52:25;short;4510,72;16;524,8097626355957;339,9999999999636;True;4510,72;16440;alvo;600,0;600,0;True;8;2,0;6,0;2026-06-02
16471;2026-06-02 17:34:29;short;4499,13;17;717,3548123433648;157,99999999999272;True;4499,13;16473;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-02
16475;2026-06-02 17:39:31;short;4503,77;17;532,113696081251;166,0000000000764;True;4503,77;16486;breakeven;150,0;150,0;True;11;0,5;1,5;2026-06-02
16554;2026-06-02 20:01:18;short;4492,014999999999;20;545,0325080410039;231,00000000004002;True;4492,014999999999;16558;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-02
16564;2026-06-02 20:17:04;short;4488,43;20;510,29485747012586;356,00000000004;True;4488,43;16571;stop;-300,0;-300,0;False;7;-1,0;-3,0;2026-06-02
16587;2026-06-02 21:03:47;short;4487,375;21;470,4263842629189;217,00000000000728;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-02
16688;2026-06-03 02:47:00;short;4472,780000000001;2;828,4049347818836;464,00000000003274;True;4472,780000000001;16689;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-03
16695;2026-06-03 03:04:03;short;4477,84;3;552,3224218697578;247,99999999995634;True;4478,52;16701;breakeven;150,0;150,0;True;6;0,5;1,5;2026-06-03
16742;2026-06-03 04:32:12;short;4469,97;4;505,4858813127794;457,9999999999927;True;4470,84;16745;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-03
16834;2026-06-03 08:52:01;short;4465,495000000001;8;599,6168476309322;521,0000000000036;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-03
16847;2026-06-03 09:12:57;short;4464,594999999999;9;555,8921564787852;363,0000000000109;True;4464,594999999999;16850;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-03
16867;2026-06-03 09:40:50;short;4461,9400000000005;9;439,94891550892135;274,0000000000691;True;4461,9400000000005;16869;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-03
16878;2026-06-03 10:01:18;short;4461,805;10;429,1431237953475;305,0000000000182;True;4461,805;16880;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-03
16965;2026-06-03 12:41:31;short;4447,115;12;530,1240877192868;285,0000000000364;True;4447,115;16967;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-03
17122;2026-06-03 16:53:13;short;4444,615;16;845,2537975199448;435,0000000000364;True;4444,615;17124;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-03
17125;2026-06-03 16:56:22;short;4447,389999999999;16;694,1235553801562;514,0000000000327;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-03
17130;2026-06-03 17:02:04;short;4445,264999999999;17;570,5699394905423;523,0000000000473;True;4445,264999999999;17134;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-03
17215;2026-06-03 18:51:38;short;4442,93;18;421,5354754376676;193,99999999995998;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-03
17407;2026-06-04 03:16:49;long;4451,425;3;677,0934453113114;325,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17412;2026-06-04 03:27:50;long;4449,07;3;506,17920107724785;314,00000000003274;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17452;2026-06-04 04:44:12;long;4461,610000000001;4;708,7897870327652;422,00000000002547;True;4461,08;17454;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-04
17459;2026-06-04 04:54:47;long;4460,785;4;538,2526413761298;309,00000000001455;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17463;2026-06-04 05:02:09;long;4464,21;5;530,806777320413;268,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17539;2026-06-04 08:13:23;long;4474,389999999999;8;595,9411895639278;622,0000000000255;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17771;2026-06-04 16:01:29;long;4503,795;16;753,2059320427834;711,0000000000582;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17789;2026-06-04 16:33:12;long;4504,355;16;528,5031333113693;328,99999999999636;True;4504,355;17799;alvo;600,0;600,0;True;10;2,0;6,0;2026-06-04
17803;2026-06-04 16:49:52;long;4508,975;16;595,1733169142244;376,9999999999527;True;4508,975;17806;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-04
17808;2026-06-04 16:55:18;long;4498,705;16;418,79234889001964;228,99999999999636;True;4498,705;17810;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-04
17868;2026-06-04 18:06:40;short;4470,74;18;1183,1078894702841;331,9999999999709;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-04
17872;2026-06-04 18:12:10;short;4473,445;18;1014,2785519863537;232,99999999999272;True;4473,445;17875;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-04
18128;2026-06-05 05:15:05;short;4449,764999999999;5;660,8859114765437;168,99999999995998;True;4449,764999999999;18130;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-05
18134;2026-06-05 05:28:40;short;4452,895;5;499,5553165592355;373,0000000000473;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18164;2026-06-05 06:18:29;short;4441,49;6;609,4338129132666;485,99999999996726;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18176;2026-06-05 06:46:05;short;4441,360000000001;6;511,43602175643537;232,00000000006185;True;4441,360000000001;18182;stop;-300,0;-300,0;False;6;-1,0;-3,0;2026-06-05
18294;2026-06-05 11:01:57;long;4460,45;11;728,4204358941679;365,99999999998545;True;4460,45;18295;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18301;2026-06-05 11:19:59;long;4461,92;11;585,8899346988437;311,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18432;2026-06-05 16:09:58;short;4417,4;16;1963,6604455782617;469,9999999999818;True;4417,4;18433;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18436;2026-06-05 16:13:11;short;4419,639999999999;16;1755,64869766431;206,00000000004002;True;4419,639999999999;18437;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18516;2026-06-05 17:20:29;short;4369,139999999999;17;1523,2511642036116;253,99999999999636;True;4369,47;18517;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18529;2026-06-05 17:30:50;short;4362,48;17;1485,861617397859;266,0000000000764;True;4362,89;18530;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18555;2026-06-05 17:52:28;short;4365,0;17;956,908678623131;478,0000000000655;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18591;2026-06-05 18:29:02;short;4352,845;18;615,0875537348838;459,00000000001455;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18594;2026-06-05 18:32:13;short;4351,950000000001;18;601,440275033201;427,99999999997453;True;4351,950000000001;18595;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
18632;2026-06-05 19:15:03;short;4334,96;19;926,403798942647;500,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18643;2026-06-05 19:27:15;short;4331,8150000000005;19;916,3103911015241;407,00000000006185;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18655;2026-06-05 19:40:20;short;4331,08;19;771,1957925805109;203,99999999999636;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18741;2026-06-05 21:21:19;short;4328,51;21;519,6584281960895;418,0000000000291;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18757;2026-06-05 21:38:04;short;4324,469999999999;21;613,7200508533169;288,0000000000109;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-05
18774;2026-06-05 21:57:36;short;4323,5599999999995;21;612,7621813294354;319,9999999999818;True;4324,13;18789;alvo;600,0;600,0;True;15;2,0;6,0;2026-06-05
18795;2026-06-05 22:22:01;short;4319,5650000000005;22;473,38454435212043;336,9999999999891;True;4319,62;18796;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-05
19012;2026-06-08 04:47:44;short;4326,305;4;468,4748685638624;515,0000000000546;True;4326,305;19014;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-08
19158;2026-06-08 08:48:48;short;4289,675;8;1081,9260452031813;475,0;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19163;2026-06-08 08:53:38;short;4292,91;8;954,2748133850182;427,99999999997453;True;4292,91;19164;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19288;2026-06-08 11:48:04;short;4290,3150000000005;11;505,32833422985277;208,9999999999236;True;4290,56;19289;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-08
19291;2026-06-08 11:53:31;short;4289,41;11;471,7701128520275;605,9999999999491;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19296;2026-06-08 12:01:17;short;4290,26;12;453,5233655869888;343,99999999996;True;4290,26;19304;breakeven;150,0;150,0;True;8;0,5;1,5;2026-06-08
19315;2026-06-08 12:38:07;short;4292,73;12;539,3363362853961;632,0000000000618;True;4292,73;19316;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19437;2026-06-08 15:54:38;long;4329,5;15;676,356594799563;473,9999999999782;True;4329,5;19439;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-08
19444;2026-06-08 16:03:34;long;4329,825;16;546,8601689437492;627,0000000000437;True;4329,825;19445;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-08
19480;2026-06-08 16:46:52;long;4336,74;16;593,9068631339978;411,9999999999891;True;4336,74;19483;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-08
19511;2026-06-08 17:20:58;short;4322,6849999999995;17;466,22773612452875;352,99999999997453;True;4322,6849999999995;19513;breakeven;150,0;150,0;True;2;0,5;1,5;2026-06-08
19517;2026-06-08 17:28:22;short;4320,295;17;486,6300279758434;380,99999999994907;True;4320,295;19521;stop;-300,0;-300,0;False;4;-1,0;-3,0;2026-06-08
19527;2026-06-08 17:41:41;short;4320,02;17;428,0592636241636;361,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-08
19589;2026-06-08 19:01:48;long;4341,305;19;616,1394319379724;552,9999999999745;True;4341,305;19596;stop;-300,0;-300,0;False;7;-1,0;-3,0;2026-06-08
19604;2026-06-08 19:24:05;long;4341,014999999999;19;514,7899466483068;268,99999999996;True;4340,78;19616;breakeven;150,0;150,0;True;12;0,5;1,5;2026-06-08
19617;2026-06-08 19:42:32;long;4342,695;19;431,82082000967057;134,99999999994543;True;4342,09;19623;breakeven;150,0;150,0;True;6;0,5;1,5;2026-06-08
19734;2026-06-08 23:02:58;short;4327,665;23;420,1910927316021;235,00000000003638;True;4328,1;19738;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-08
19779;2026-06-09 03:08:56;short;4319,855;3;526,8405309397167;289,00000000003274;True;4319,855;19782;stop;-300,0;-300,0;False;3;-1,0;-3,0;2026-06-09
19784;2026-06-09 03:16:44;short;4321,545;3;415,87901270149814;254,99999999992724;True;4321,545;19796;breakeven;150,0;150,0;True;12;0,5;1,5;2026-06-09
19872;2026-06-09 05:53:39;long;4336,95;5;407,72253642398937;423,9999999999782;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
19989;2026-06-09 10:49:53;short;4327,36;10;456,33189600157493;292,0000000000073;True;4327,36;19999;breakeven;150,0;150,0;True;10;0,5;1,5;2026-06-09
20096;2026-06-09 15:19:33;long;4341,005;15;405,0868319057372;275,0;True;4341,005;20098;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20191;2026-06-09 17:26:35;short;4322,655;17;792,1921910368837;235,00000000003638;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20231;2026-06-09 17:59:37;short;4299,145;17;1208,427332602787;299,0000000000691;True;4299,145;20232;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-09
20244;2026-06-09 18:11:25;short;4294,264999999999;18;922,3294896213702;626,9999999999527;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-09
20252;2026-06-09 18:19:30;short;4293,885;18;738,3101958228508;372,99999999995634;True;4293,885;20253;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20278;2026-06-09 18:41:16;short;4275,0599999999995;18;1383,1384686907768;648,0000000000473;True;4275,0599999999995;20280;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20281;2026-06-09 18:43:53;short;4278,535;18;1201,2755778821884;305,0000000000182;True;4278,88;20283;stop;-300,0;-300,0;False;2;-1,0;-3,0;2026-06-09
20285;2026-06-09 18:47:25;short;4283,78;18;914,1053452459346;318,0000000000291;True;4283,78;20290;breakeven;150,0;150,0;True;5;0,5;1,5;2026-06-09
20303;2026-06-09 19:03:12;short;4278,8150000000005;19;580,3932888198688;452,99999999997453;True;4278,8150000000005;20304;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20331;2026-06-09 19:26:03;short;4264,565;19;986,6056351177576;332,9999999999927;True;4264,565;20334;breakeven;150,0;150,0;True;3;0,5;1,5;2026-06-09
20336;2026-06-09 19:30:18;short;4263,88;19;825,0776363244768;373,9999999999782;True;4263,88;20337;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20360;2026-06-09 19:49:10;short;4249,025;19;1105,152847895988;847,0000000000255;True;4249,025;20361;breakeven;150,0;150,0;True;1;0,5;1,5;2026-06-09
20612;2026-06-10 03:09:28;short;4223,014999999999;3;1154,4259777715524;673,0000000000473;True;4223,28;20616;breakeven;150,0;150,0;True;4;0,5;1,5;2026-06-10
20620;2026-06-10 03:22:03;short;4226,295;3;928,9454545833905;430,99999999994907;True;4226,295;20625;alvo;600,0;600,0;True;5;2,0;6,0;2026-06-10
20644;2026-06-10 03:56:35;short;4209,885;3;1201,2706440784314;217,00000000000728;True;4209,91;20645;stop;-300,0;-300,0;False;1;-1,0;-3,0;2026-06-10
20647;2026-06-10 04:00:07;short;4216,495000000001;4;1002,3354388442385;886,9999999999891;False;;-1;abortada;0,0;0,0;False;0;0,0;0,0;2026-06-10
