sinal_i;dt;lado;tipo;hora;entrada;leque;dist_ma1;inclin;esf_rel;res_rel;saida_i;motivo;ticks;ticks_bruto;parcial;barras;R;usd;data
31899;2026-08-18 03:27:04;long;1;3;4429,0;605,6839884839064;596,4892227179007;547,1784164272322;0,4658988070752777;0,5554768315146803;31902;alvo;388,0;388,0;False;3;2,0;3,88;2026-08-18
31906;2026-08-18 04:00:33;long;1;4;4432,99;795,5118477612814;532,4674744826552;650,3596809548071;0,15439067098841325;0,2843361259202147;31907;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-08-18
32259;2026-08-19 04:03:17;short;1;4;4327,89;602,6550545254395;-755,4362330751246;-554,6699772952707;0,4419458616319501;0,21523786229640474;32260;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-08-19
32267;2026-08-19 04:09:32;short;1;4;4338,87;410,9294434260846;241,55037501113839;-52,12821703216832;0,5740074934715967;0,44195067885857064;32268;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-08-19
32615;2026-08-19 18:01:14;long;1;18;4486,48;1061,7981302721091;93,99679553189344;-118,47030818044004;0,7415896228073259;0,22906777093194175;32616;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-08-19
32701;2026-08-19 23:17:27;long;1;23;4508,85;983,677735996389;488,12672628846485;709,0131695032142;0,6766394067150912;0,2349833467328157;32703;alvo;388,0;388,0;False;2;2,0;3,88;2026-08-19
32782;2026-08-20 04:41:43;short;1;4;4495,65;438,3897513973352;-293,54011951727443;-143,225602372695;0,5831475257080102;0,6893631436315616;32784;alvo;388,0;388,0;False;2;2,0;3,88;2026-08-20
32833;2026-08-20 09:18:31;short;1;9;4492,04;502,84000551346253;410,9640751151346;-227,92892357028904;0,6727783838214315;0,5723905723904605;32834;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-08-20
33117;2026-08-20 20:29:58;short;1;20;4512,87;414,2960596719604;66,79668025662977;-93,48739236693291;0,5515577826885368;0,09918249579225741;33119;stop;-194,0;-194,0;False;2;-1,0;-1,94;2026-08-20
33313;2026-08-21 11:09:47;long;2;11;4562,82;984,8806410444013;80,4585590233728;191,2893411172263;0,7531244339793516;1,4331683168315599;33315;alvo;388,0;388,0;False;2;2,0;3,88;2026-08-21
33662;2026-08-24 03:27:18;short;1;3;4597,96;574,2115329217086;-1339,630706826756;-1324,7969461296634;0,35900838410036795;0,6557515580435888;33664;stop;-194,0;-194,0;False;2;-1,0;-1,94;2026-08-24
33885;2026-08-24 09:52:18;long;1;9;4649,84;407,03686989218113;181,69741176443495;53,25852696023503;0,4682445633026935;0,6540043551899812;33886;alvo;388,0;388,0;False;1;2,0;3,88;2026-08-24
33991;2026-08-24 14:36:33;long;1;14;4654,73;537,6583435754583;448,37369992701497;716,0101586273413;0,5515775341239652;0,3291536050155385;33992;alvo;388,0;388,0;False;1;2,0;3,88;2026-08-24
34693;2026-08-25 16:54:57;short;1;16;4608,53;866,5466516037668;-371,0576194629539;-534,4495209601519;0,7526315789473684;0,48782011242975903;34695;stop;-194,0;-194,0;False;2;-1,0;-1,94;2026-08-25
34780;2026-08-25 19:59:44;long;1;19;4644,34;574,7248783042778;10,1075311538807;-292,2540165196551;0,7206993125689553;0,5540249677143044;34781;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-08-25
34862;2026-08-26 04:00:11;short;1;4;4633,04;674,2872895025357;-918,7748616334829;-1020,5175644045084;0,06401394363128603;0,092429895294174;34863;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-08-26
35378;2026-08-27 09:00:41;short;1;9;4604,3;656,6503723133792;-792,4050555006033;-921,2136592584102;0,579269085706854;0,6047950502705699;35380;alvo;388,0;388,0;False;2;2,0;3,88;2026-08-27
35664;2026-08-28 04:11:12;short;1;4;4598,3;401,67148154569077;474,3330353527199;-4,917809851576749;0,48824873510690386;0,27350904623630923;35666;alvo;388,0;388,0;False;2;2,0;3,88;2026-08-28
35753;2026-08-28 10:12:11;long;1;10;4600,71;778,0020453140423;186,16534982966186;977,9144773694497;0,5003943900421324;0,6179750223015622;35757;alvo;388,0;388,0;False;4;2,0;3,88;2026-08-28
36247;2026-08-28 18:56:57;short;1;18;4529,88;940,1873703414822;-777,3106696696232;-397,69572810819227;0,4325032765399738;0,5999330805264744;36248;alvo;388,0;388,0;False;1;2,0;3,88;2026-08-28
36892;2026-08-31 15:30:43;long;1;15;4449,68;476,14768273160735;-371,392086340893;-149,06704097975307;0,3481903544739692;0,5615412934103376;36893;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-08-31
37103;2026-09-01 04:04:16;long;1;4;4451,73;510,1683287986816;-164,15168982775867;-137,72477562370113;0,345821325648415;0,3673622391601399;37104;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-09-01
37383;2026-09-01 16:02:35;short;1;16;4344,8;1076,9125616192468;-1040,526172951104;-906,7753217475001;0,44267088343228805;0,5688556995386096;37385;alvo;388,0;388,0;False;2;2,0;3,88;2026-09-01
37387;2026-09-01 16:03:49;short;1;16;4339,62;1275,3740432900486;-1092,7895450796314;-1160,4287423998358;0,2565091912918;0,6151646722438744;37389;stop;-194,0;-194,0;False;2;-1,0;-1,94;2026-09-01
37603;2026-09-02 03:05:28;short;1;3;4326,59;752,5537179268213;72,95425803667968;-384,03238600503755;0,42845792016272566;0,23704474505725467;37604;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-09-02
37616;2026-09-02 03:19:02;short;1;3;4330,69;511,9018802006394;497,83682542583847;83,7786952629358;0,6512506612257236;0,1487071487074238;37618;alvo;388,0;388,0;False;2;2,0;3,88;2026-09-02
37649;2026-09-02 04:00:33;short;1;4;4318,94;516,6059649928684;-160,0272492138174;-411,68713620536437;0,29772907314496966;0,45437476530244425;37652;alvo;388,0;388,0;False;3;2,0;3,88;2026-09-02
37676;2026-09-02 04:13:09;short;1;4;4316,96;541,5291386675563;322,9188818089824;-207,87569529429675;0,44920877998979075;0,21228830248119962;37677;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-09-02
37956;2026-09-02 16:31:44;long;1;16;4360,85;1170,598139626054;958,6952461466353;1161,0222433474519;0,29539205982623995;0,429844559585582;37958;alvo;388,0;388,0;False;2;2,0;3,88;2026-09-02
38128;2026-09-03 04:04:07;long;1;4;4393,24;568,7649814517499;250,50292136247663;263,1386060105797;0,2918951251121523;0,5665591893134841;38130;alvo;388,0;388,0;False;2;2,0;3,88;2026-09-03
38447;2026-09-03 17:00:00;short;1;17;4467,2;440,93982383456023;-47,78240060823009;-559,3458474960244;0,5614035087719298;0,11306042884988846;38448;alvo;388,0;388,0;False;1;2,0;3,88;2026-09-03
38537;2026-09-03 18:58:18;long;1;18;4489,92;677,9048246277853;-644,3269419641183;-500,5026927397921;0,6152283902230457;0,48752711496741147;38540;stop;-194,0;-194,0;False;3;-1,0;-1,94;2026-09-03
38764;2026-09-04 15:30:12;short;1;15;4439,59;992,0154875404478;-1636,4939672128457;-1370,953453014954;0,0017289073305670815;0,5886970172684559;38765;alvo;388,0;388,0;False;1;2,0;3,88;2026-09-04
38788;2026-09-04 15:30:36;short;1;15;4402,76;2854,5604900439685;-570,2010918464111;-1363,975140839284;0,012835749940575233;0,10562218065784383;38789;alvo;388,0;388,0;False;1;2,0;3,88;2026-09-04
38800;2026-09-04 15:30:48;short;2;15;4401,71;2357,820038304453;-126,789281719266;-346,8397198067578;0,0044357700496806245;1,2629576171107644;38801;stop;-194,0;-194,0;False;1;-1,0;-1,94;2026-09-04
38808;2026-09-04 15:30:56;short;1;15;4405,13;1929,188486342082;286,79172428637685;-59,70675516673509;0,20936280884265282;0,14060278646583454;38810;stop;-194,0;-194,0;False;2;-1,0;-1,94;2026-09-04
38826;2026-09-04 15:31:14;short;1;15;4405,12;1056,7159736788199;83,52987793168722;222,71878210240175;0,6586826347305389;0,09443618953285174;38828;stop;-194,0;-194,0;False;2;-1,0;-1,94;2026-09-04
39001;2026-09-04 16:01:42;short;2;16;4373,71;873,2002275876766;-834,6722150813548;-1480,5124636541223;0,7542745481191988;1,1385135135134736;39003;stop;-194,0;-194,0;False;2;-1,0;-1,94;2026-09-04
